SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1	dcf2	dcf3	dcf4	dcf5
1192	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1193	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1194	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1196	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1197	0	0	0	0	1	0	0	0.00077	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1198	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1199	0	0.004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1201	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1202	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1204	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
1205	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
1206	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1207	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1208	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1209	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1213	0	9.8e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1214	0	0	0	0	0.0089	0.97	0	0.025	0	0	0	0	0	0	0	0	5	0.73	0.69	0.27	0.38	0.33	0.59
1215	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1217	0	0	0	0	1	0	0	0.0042	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1218	0	0	0	0	0.99	5.1e-06	0	0.0089	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1219	0	0	0	0	1	0	0	1.8e-06	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1220	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1221	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1222	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1223	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1224	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1225	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1226	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1227	0	0	0	0	0.82	0	0	0.18	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1228	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1230	0.00048	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0.03	0	0	0	0	0
1231	0	0	0	0	0.11	0.0001	0	0.89	0	0	0	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
1232	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1233	0	0	0	0	1	0	0	3e-05	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1234	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
1235	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1236	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1237	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1238	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1239	0	0	0	0	1	1.5e-05	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1240	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1241	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1243	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1244	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1245	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1246	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1247	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1248	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1249	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0.21	0	0	0	0
1250	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1251	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1252	0	1	0	0	1.7e-05	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1253	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1254	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1256	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1257	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1258	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1259	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1260	1	0	0	1.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1261	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1262	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1263	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1264	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1265	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1266	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1267	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1268	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.03	0	0.11	0.054	0.14	0
1269	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1270	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1271	0	0	0	0	0	0	0	0	0	0	0.93	0	0	0	0	0.068	10	0.03	0.034	0.054	0.16	0.19	0.26
1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1273	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1274	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1275	0.0021	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0.78	0	14	0.03	0	0	0	0	0
1276	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1277	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1278	0.0036	0	6.9e-06	7.3e-05	0.14	0	0	0	0	0	0	0	0	0	0.86	0	14	0.03	0	0	0	0	0
1279	0	0	0.17	0	0.83	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1280	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.03	0.034	0.054	0.16	0.19	0.26
1281	0.04	0	0.0025	0.0013	0.5	0	2.1e-05	0	0	0	0	0	7.7e-06	0	0.45	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.054	0.11	0	0
1283	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1284	0	0	0.19	0	0.81	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1285	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0.047	0.34
1286	0	0.0031	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1287	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.2e-05	0	8	0.27	0	0	0	0	0.038
1288	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.054	0	0.14	0
1289	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1290	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.0028	0	8	0.27	0	0	0	0	0.038
1291	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1292	0	0	0.41	0	0.59	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1293	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1294	0	0	0	0	0	0	0	1	0	0	0.0046	0	0	0	0	0	7	0.73	0.69	0.33	0.51	0.58	0.66
1295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0
1298	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0.27	0	0	0	0	0.038
1299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0.73	0.69	0.16	0.054	0.047	0.038
1300	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
1301	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0.73	0.69	0.49	0.56	0.58	0.66
