SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
897	0.069	0.29	0.0013	8.2e-05	0.0013	8.2e-05	0.21	5.6e-05	0.079	0	0.0013	0.00062	0	0.14	0.072	0	0.069	0.069	1	0.11
898	0.0019	0.00024	0	0.044	0	0.044	0.87	0.03	0.0022	0	0	0.00027	0	0	0	0	0.0019	0.0019	6	0.16
899	0.00019	0.021	0.015	0	0.015	0	0	0	0.00022	0	0.015	0	0	0.86	0.072	0	0.00019	0.00019	13	0.071
900	0.045	0.073	0	0.00068	0	0.00068	0.73	0.00046	0.052	0	0	0.00083	0	0.0016	0.0049	0	0.045	0.045	6	0.16
901	0.00047	0.027	0.023	0.035	0.023	0.035	5.8e-06	0.024	0.00054	0	0.023	0	0	0.75	0.064	0	0.00047	0.00047	13	0.071
902	0.017	0.21	0.0073	0.029	0.0073	0.029	0.0076	0.02	0.02	0	0.0073	5e-05	0	0.49	0.13	0	0.017	0.017	13	0.071
903	0.008	0.13	0.014	0.032	0.014	0.032	0.002	0.022	0.0092	0	0.014	1.7e-05	0	0.6	0.11	0	0.008	0.008	13	0.071
904	0	0.00025	0.099	0.018	0.099	0.018	0	0.013	0	0	0.099	0	0	0.65	0.0068	0	0	0	13	0.071
905	0.065	0.19	0.00036	0.0013	0.00036	0.0013	0.45	0.00086	0.075	0	0.00036	0.00087	0	0.047	0.033	0	0.065	0.065	6	0.16
906	0.047	0.17	0.0027	0.0092	0.0027	0.0092	0.43	0.0063	0.054	0	0.0027	0.00056	0	0.12	0.045	0	0.047	0.047	6	0.16
907	0.00091	0.018	0.11	0.021	0.11	0.021	0.00034	0.014	0.001	0	0.11	2.1e-06	0	0.56	0.029	0	0.00091	0.00091	13	0.071
908	0.056	0.25	0.0047	0.00025	0.0047	0.00025	0.2	0.00017	0.064	0	0.0047	0.00051	0	0.22	0.078	0	0.056	0.056	1	0.11
909	0.044	0.05	0	0.0012	0	0.0012	0.76	0.00079	0.05	0	0	0.0011	0	0.00038	0.0022	0	0.044	0.044	6	0.16
910	0.052	0.24	0.0061	0.00029	0.0061	0.00029	0.19	0.0002	0.06	0	0.0061	0.00048	0	0.25	0.079	0	0.052	0.052	13	0.071
911	0.062	0.2	0.001	0.0018	0.001	0.0018	0.41	0.0012	0.071	0	0.001	0.00079	0	0.081	0.042	0	0.062	0.062	6	0.16
912	0.078	0.089	0	1.4e-05	0	1.4e-05	0.58	9.6e-06	0.09	0	0	0.0014	0	0.00016	0.0025	0	0.078	0.078	6	0.16
913	0.072	0.43	0.00018	0.008	0.00018	0.008	0.069	0.0055	0.082	0	0.00018	0.00033	0	0.091	0.096	0	0.072	0.072	1	0.11
914	0.011	0.29	0.00069	0.03	0.00069	0.03	0.00025	0.021	0.012	0	0.00069	8.6e-06	0	0.38	0.2	0	0.011	0.011	13	0.071
915	0.038	0.37	0.0011	0.019	0.0011	0.019	0.015	0.013	0.044	0	0.0011	0.00011	0	0.26	0.14	0	0.038	0.038	1	0.11
916	0.082	0.3	8e-05	0.0034	8e-05	0.0034	0.26	0.0023	0.094	0	8e-05	0.00067	0	0.038	0.048	0	0.082	0.082	1	0.11
917	0.084	0.54	0	0.0022	0	0.0022	0.019	0.0015	0.096	0	0	0.00022	0	0.016	0.071	0	0.084	0.084	1	0.11
918	0.067	0.21	0.00015	0.0031	0.00015	0.0031	0.43	0.0021	0.077	0	0.00015	0.00074	0	0.036	0.034	0	0.067	0.067	6	0.16
919	0.045	0.1	4.1e-05	0.0026	4.1e-05	0.0026	0.68	0.0018	0.052	0	4.1e-05	0.00075	0	0.011	0.012	0	0.045	0.045	6	0.16
920	0.00083	0.033	0.03	0.033	0.03	0.033	3e-05	0.022	0.00095	0	0.03	0	0	0.72	0.062	0	0.00083	0.00083	13	0.071
921	0.053	0.22	0.0026	0.01	0.0026	0.01	0.31	0.0068	0.061	0	0.0026	0.00052	0	0.15	0.062	0	0.053	0.053	6	0.16
922	0.0063	0.09	0.03	0.03	0.03	0.03	0.0028	0.021	0.0072	0	0.03	1.7e-05	0	0.63	0.081	0	0.0063	0.0063	13	0.071
