SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0
912	0.023	5.4e-06	0.023	0.65	5.4e-06	9.4e-06	9.4e-06	0.00018	0	0.19	0.023	0.022	0.023	0.023	0.023	9.4e-06	3	0.16
913	0.096	0.0027	0.096	0.068	0.0027	0.0048	0.0048	0.092	0.00046	0.15	0.096	0.093	0.096	0.096	0.096	0.0048	9	0.12
914	0.069	0.011	0.069	0.00026	0.011	0.019	0.019	0.41	0.0019	0.024	0.069	0.067	0.069	0.069	0.069	0.019	7	0.071
915	0.084	0.0066	0.084	0.015	0.0066	0.012	0.012	0.26	0.0028	0.082	0.084	0.082	0.084	0.084	0.084	0.012	7	0.071
916	0.071	0.0012	0.071	0.27	0.0012	0.0021	0.0021	0.04	0.00022	0.18	0.071	0.069	0.071	0.071	0.071	0.0021	3	0.16
917	0.11	0.00071	0.11	0.017	0.00071	0.0013	0.0013	0.015	4.5e-06	0.17	0.11	0.11	0.11	0.11	0.11	0.0013	9	0.12
918	0.05	0.0011	0.05	0.45	0.0011	0.0019	0.0019	0.038	0.00041	0.15	0.05	0.049	0.05	0.05	0.05	0.0019	3	0.16
919	0.024	0.00093	0.024	0.71	0.00093	0.0016	0.0016	0.011	0.00011	0.1	0.024	0.023	0.024	0.024	0.024	0.0016	3	0.16
920	0.0078	0.012	0.0078	3.1e-05	0.012	0.021	0.021	0.77	0.084	0.0019	0.0078	0.0076	0.0078	0.0078	0.0078	0.021	7	0.071
921	0.053	0.0035	0.053	0.32	0.0035	0.0062	0.0062	0.16	0.007	0.12	0.053	0.051	0.053	0.053	0.053	0.0062	3	0.16
922	0.022	0.011	0.022	0.003	0.011	0.019	0.019	0.67	0.083	0.014	0.022	0.021	0.022	0.022	0.022	0.019	7	0.071
