SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0
734	0.00058	0.04	0.00027	0.19	0.04	0.19	0.04	0.04	0.00027	0.00027	0.00027	0.04	0.04	0.0025	0.04	0.13	0.091	0.04	0.04	0.04	3	0.16
735	0.00026	0.034	0.00012	0.24	0.034	0.24	0.034	0.034	0.00012	0.00012	0.00012	0.034	0.034	0.00013	0.034	0.15	0.019	0.034	0.034	0.034	3	0.16
736	0.00065	0.039	0.0003	0.19	0.039	0.19	0.039	0.039	0.0003	0.0003	0.0003	0.039	0.039	0.0024	0.039	0.13	0.086	0.039	0.039	0.039	3	0.16
737	0.0019	0.02	0.00089	0.34	0.02	0.34	0.02	0.02	0.00089	0.00089	0.00089	0.02	0.02	0.00015	0.02	0.11	0.013	0.02	0.02	0.02	3	0.16
738	0.02	0	0.0093	0.47	0	0.47	0	0	0.0093	0.0093	0.0093	0	0	0	0	0	0	0	0	0	3	0.16
739	1.7e-05	0.052	7.7e-06	0.08	0.052	0.08	0.052	0.052	7.7e-06	7.7e-06	7.7e-06	0.052	0.052	0.0056	0.052	0.12	0.19	0.052	0.052	0.052	16	0.071
740	0.00092	0.027	0.00043	0.29	0.026	0.29	0.027	0.027	0.00043	0.00043	0.00043	0.027	0.027	0.00012	0.027	0.13	0.015	0.027	0.027	0.027	3	0.16
741	0.048	1.6e-05	0.022	0.43	1.6e-05	0.43	1.6e-05	1.6e-05	0.022	0.022	0.022	1.6e-05	1.6e-05	0	1.6e-05	0.002	0	1.6e-05	1.6e-05	1.6e-05	3	0.16
742	0.093	2.3e-05	0.043	0.37	2.3e-05	0.37	2.3e-05	2.3e-05	0.043	0.043	0.043	2.3e-05	2.3e-05	0	2.3e-05	0.00082	0	2.3e-05	2.3e-05	2.3e-05	3	0.16
743	0.18	0	0.082	0.25	0	0.25	0	0	0.082	0.082	0.082	0	0	0	0	0	0	0	0	0	3	0.16
744	0.035	0	0.016	0.45	0	0.45	0	0	0.016	0.016	0.016	0	0	0	0	0	0	0	0	0	3	0.16
745	0.063	0.00017	0.03	0.4	0.00017	0.4	0.00017	0.00017	0.03	0.03	0.03	0.00017	0.00017	0	0.00017	0.0072	0	0.00017	0.00017	0.00017	3	0.16
746	0.0077	0.0052	0.0036	0.44	0.0051	0.44	0.0052	0.0052	0.0036	0.0036	0.0036	0.0052	0.0052	0	0.0052	0.055	0.00033	0.0052	0.0052	0.0052	3	0.16
747	0.32	0	0.15	0.048	0	0.048	0	0	0.15	0.15	0.15	0	0	0	0	0	0	0	0	0	0	0.24
748	0.027	0	0.012	0.46	0	0.46	0	0	0.012	0.012	0.012	0	0	0	0	0	0	0	0	0	3	0.16
749	0.06	0	0.028	0.41	0	0.41	0	0	0.028	0.028	0.028	0	0	0	0	0	0	0	0	0	3	0.16
750	0.027	0.0036	0.013	0.43	0.0036	0.43	0.0036	0.0036	0.013	0.013	0.013	0.0036	0.0036	6.3e-06	0.0036	0.031	0.00089	0.0036	0.0036	0.0036	3	0.16
751	0.032	0	0.015	0.45	0	0.45	0	0	0.015	0.015	0.015	0	0	0	0	0	0	0	0	0	3	0.16
752	0.26	0	0.12	0.12	0	0.12	0	0	0.12	0.12	0.12	0	0	0	0	3.5e-05	0	0	0	0	0	0.24
753	0.00096	0.027	0.00045	0.29	0.027	0.29	0.027	0.027	0.00045	0.00045	0.00045	0.027	0.027	0.00083	0.027	0.1	0.04	0.027	0.027	0.027	3	0.16
754	0.0033	0.027	0.0015	0.25	0.026	0.25	0.027	0.027	0.0015	0.0015	0.0015	0.027	0.027	0.011	0.027	0.082	0.14	0.027	0.027	0.027	3	0.16
755	0	0.028	0	0.0063	0.028	0.0063	0.028	0.028	0	0	0	0.028	0.028	0.062	0.028	0.032	0.61	0.028	0.028	0.028	16	0.071
756	0	0.047	0	0.0053	0.047	0.0053	0.047	0.047	0	0	0	0.047	0.047	0.014	0.047	0.051	0.45	0.047	0.047	0.047	16	0.071
757	9.1e-05	0.049	4.2e-05	0.099	0.048	0.099	0.049	0.049	4.2e-05	4.2e-05	4.2e-05	0.049	0.049	0.0069	0.049	0.12	0.19	0.049	0.049	0.049	16	0.071
758	0.029	0.00027	0.013	0.45	0.00027	0.45	0.00027	0.00027	0.013	0.013	0.013	0.00027	0.00027	0	0.00027	0.01	0	0.00027	0.00027	0.00027	3	0.16
759	0	0.061	0	0.015	0.061	0.015	0.061	0.061	0	0	0	0.061	0.061	0.0045	0.061	0.091	0.26	0.061	0.061	0.061	16	0.071
760	0.26	0	0.12	0.12	0	0.12	0	0	0.12	0.12	0.12	0	0	0	0	8.4e-06	0	0	0	0	0	0.24
761	0.012	0.017	0.0057	0.35	0.016	0.35	0.017	0.017	0.0057	0.0057	0.0057	0.017	0.017	0.00033	0.017	0.086	0.016	0.017	0.017	0.017	3	0.16
762	0	0.069	0	0.04	0.068	0.04	0.069	0.069	0	0	0	0.069	0.069	0.0005	0.069	0.15	0.083	0.069	0.069	0.069	15	0.12
763	0.23	0.00018	0.11	0.17	0.00018	0.17	0.00018	0.00018	0.11	0.11	0.11	0.00018	0.00018	0	0.00018	0.0039	4.1e-06	0.00018	0.00018	0.00018	0	0.24
764	0.013	0.0061	0.0061	0.42	0.006	0.42	0.0061	0.0061	0.0061	0.0061	0.0061	0.0061	0.0061	2.6e-06	0.0061	0.056	0.00077	0.0061	0.0061	0.0061	3	0.16
765	0	0.047	0	0.018	0.046	0.018	0.047	0.047	0	0	0	0.047	0.047	0.019	0.047	0.069	0.41	0.047	0.047	0.047	16	0.071
766	0	0.00014	0	0	0.00014	0	0.00014	0.00014	0	0	0	0.00014	0.00014	0.42	0.00014	7.6e-06	0.58	0.00014	0.00014	0.00014	16	0.071
767	0	0.034	0	0.0077	0.034	0.0077	0.034	0.034	0	0	0	0.034	0.034	0.041	0.034	0.041	0.56	0.034	0.034	0.034	16	0.071
768	0.0035	0.032	0.0016	0.25	0.032	0.25	0.032	0.032	0.0016	0.0016	0.0016	0.032	0.032	0.00091	0.032	0.12	0.045	0.032	0.032	0.032	3	0.16
769	0	0.069	0	0.025	0.068	0.025	0.069	0.069	0	0	0	0.069	0.069	0.0011	0.069	0.13	0.13	0.069	0.069	0.069	16	0.071
770	0.0061	0	0.0028	0.49	0	0.49	0	0	0.0028	0.0028	0.0028	0	0	0	0	0	0	0	0	0	3	0.16
771	0	0.035	0	0.011	0.035	0.011	0.035	0.035	0	0	0	0.035	0.035	0.042	0.035	0.045	0.54	0.035	0.035	0.035	16	0.071
772	0.014	0.0058	0.0066	0.42	0.0057	0.42	0.0058	0.0058	0.0066	0.0066	0.0066	0.0058	0.0058	2.3e-06	0.0058	0.054	0.0007	0.0058	0.0058	0.0058	3	0.16
773	0	0.019	0	0.0016	0.019	0.0016	0.019	0.019	0	0	0	0.019	0.019	0.084	0.019	0.016	0.7	0.019	0.019	0.019	16	0.071
774	0	0.00049	0	0	0.00048	0	0.00049	0.00049	0	0	0	0.00049	0.00049	0.3	0.00049	4.7e-05	0.7	0.00049	0.00049	0.00049	16	0.071
775	0	0.013	0	0.00031	0.013	0.00031	0.013	0.013	0	0	0	0.013	0.013	0.099	0.013	0.0074	0.77	0.013	0.013	0.013	16	0.071
776	0.0006	0.018	0.00028	0.35	0.018	0.35	0.018	0.018	0.00028	0.00028	0.00028	0.018	0.018	5.7e-06	0.018	0.12	0.0025	0.018	0.018	0.018	3	0.16
777	0	0.064	0	0.04	0.063	0.04	0.064	0.064	0	0	0	0.064	0.064	0.0019	0.064	0.13	0.15	0.064	0.064	0.064	16	0.071
778	0.022	0.0038	0.01	0.43	0.0037	0.43	0.0038	0.0038	0.01	0.01	0.01	0.0038	0.0038	0	0.0038	0.042	0.0003	0.0038	0.0038	0.0038	3	0.16
779	0	0.063	0	0.0018	0.062	0.0018	0.063	0.063	0	0	0	0.063	0.063	0.0026	0.063	0.054	0.31	0.063	0.063	0.063	16	0.071
780	0	0.035	0	0.0031	0.034	0.0031	0.035	0.035	0	0	0	0.035	0.035	0.031	0.035	0.033	0.58	0.035	0.035	0.035	16	0.071
781	0.0032	0.0097	0.0015	0.41	0.0095	0.41	0.0097	0.0097	0.0015	0.0015	0.0015	0.0097	0.0097	2.7e-06	0.0097	0.081	0.0011	0.0097	0.0097	0.0097	3	0.16
782	0.063	0.0002	0.029	0.41	0.0002	0.41	0.0002	0.0002	0.029	0.029	0.029	0.0002	0.0002	0	0.0002	0.0078	0	0.0002	0.0002	0.0002	3	0.16
783	1.5e-05	0.01	6.8e-06	0.38	0.0099	0.38	0.01	0.01	6.8e-06	6.8e-06	6.8e-06	0.01	0.01	0	0.01	0.13	3.5e-05	0.01	0.01	0.01	3	0.16
784	0.075	0	0.035	0.39	0	0.39	0	0	0.035	0.035	0.035	0	0	0	0	0	0	0	0	0	3	0.16
785	0.047	0.00031	0.022	0.43	0.0003	0.43	0.00031	0.00031	0.022	0.022	0.022	0.00031	0.00031	0	0.00031	0.01	0	0.00031	0.00031	0.00031	3	0.16
786	0.0025	0.00017	0.0012	0.49	0.00017	0.49	0.00017	0.00017	0.0012	0.0012	0.0012	0.00017	0.00017	0	0.00017	0.011	0	0.00017	0.00017	0.00017	3	0.16
787	0	0.077	0	0.011	0.076	0.011	0.077	0.077	0	0	0	0.077	0.077	0.00027	0.077	0.12	0.087	0.077	0.077	0.077	15	0.12
788	0	0.014	0	0.00034	0.014	0.00034	0.014	0.014	0	0	0	0.014	0.014	0.085	0.014	0.0085	0.76	0.014	0.014	0.014	16	0.071
789	0.075	0	0.035	0.39	0	0.39	0	0	0.035	0.035	0.035	0	0	0	0	0	0	0	0	0	3	0.16
790	0.0033	0.033	0.0015	0.2	0.032	0.2	0.033	0.033	0.0015	0.0015	0.0015	0.033	0.033	0.0095	0.033	0.1	0.15	0.033	0.033	0.033	3	0.16
791	0.009	0.014	0.0042	0.37	0.014	0.37	0.014	0.014	0.0042	0.0042	0.0042	0.014	0.014	9.7e-05	0.014	0.085	0.0082	0.014	0.014	0.014	3	0.16
792	0.0024	0.00058	0.0011	0.48	0.00057	0.48	0.00058	0.00058	0.0011	0.0011	0.0011	0.00058	0.00058	0	0.00058	0.019	0	0.00058	0.00058	0.00058	3	0.16
793	0.017	0.00011	0.008	0.47	0.00011	0.47	0.00011	0.00011	0.008	0.008	0.008	0.00011	0.00011	0	0.00011	0.0065	0	0.00011	0.00011	0.00011	3	0.16
794	0.00061	0.019	0.00028	0.35	0.019	0.35	0.019	0.019	0.00028	0.00028	0.00028	0.019	0.019	1.3e-05	0.019	0.11	0.0043	0.019	0.019	0.019	3	0.16
795	0.027	0.0084	0.012	0.00028	0.0083	0.00028	0.0084	0.0084	0.012	0.012	0.012	0.0084	0.0084	0.13	0.0084	0.0045	0.71	0.0084	0.0084	0.0084	16	0.071
796	0.094	0.0023	0.044	0.34	0.0023	0.34	0.0023	0.0023	0.044	0.044	0.044	0.0023	0.0023	1.4e-05	0.0023	0.02	0.00096	0.0023	0.0023	0.0023	3	0.16
797	7.2e-05	0.029	3.4e-05	0.25	0.029	0.25	0.029	0.029	3.4e-05	3.4e-05	3.4e-05	0.029	0.029	0	0.029	0.2	0.00046	0.029	0.029	0.029	3	0.16
798	0.0032	0.018	0.0015	0.35	0.018	0.35	0.018	0.018	0.0015	0.0015	0.0015	0.018	0.018	0.00023	0.018	0.086	0.016	0.018	0.018	0.018	3	0.16
799	0.024	0.017	0.011	0.006	0.017	0.006	0.017	0.017	0.011	0.011	0.011	0.017	0.017	0.11	0.017	0.018	0.62	0.017	0.017	0.017	16	0.071
800	0.0028	0.032	0.0013	0.26	0.032	0.26	0.032	0.032	0.0013	0.0013	0.0013	0.032	0.032	0.00053	0.032	0.12	0.037	0.032	0.032	0.032	3	0.16
801	9.9e-05	0.029	4.6e-05	0.26	0.029	0.26	0.029	0.029	4.6e-05	4.6e-05	4.6e-05	0.029	0.029	0	0.029	0.19	0.00068	0.029	0.029	0.029	3	0.16
802	0.0058	0.015	0.0027	0.37	0.015	0.37	0.015	0.015	0.0027	0.0027	0.0027	0.015	0.015	0.00027	0.015	0.074	0.015	0.015	0.015	0.015	3	0.16
803	0.001	0.068	0.00048	0.055	0.067	0.055	0.068	0.068	0.00048	0.00048	0.00048	0.068	0.068	4.3e-06	0.068	0.2	0.0088	0.068	0.068	0.068	15	0.12
804	4.6e-05	6.6e-06	2.1e-05	0.5	6.5e-06	0.5	6.6e-06	6.6e-06	2.1e-05	2.1e-05	2.1e-05	6.6e-06	6.6e-06	0.0012	6.6e-06	3.8e-06	0.0016	6.6e-06	6.6e-06	6.6e-06	3	0.16
805	0.022	3.2e-05	0.01	0	3.2e-05	0	3.2e-05	3.2e-05	0.01	0.01	0.01	3.2e-05	3.2e-05	0.11	3.2e-05	0	0.83	3.2e-05	3.2e-05	3.2e-05	16	0.071
806	0.024	0.049	0.011	0.0014	0.048	0.0014	0.049	0.049	0.011	0.011	0.011	0.049	0.049	0.0052	0.049	0.036	0.4	0.049	0.049	0.049	16	0.071
807	0.03	0.009	0.014	6.6e-05	0.0089	6.6e-05	0.009	0.009	0.014	0.014	0.014	0.009	0.009	0.072	0.009	0.0034	0.75	0.009	0.009	0.009	16	0.071
808	0.0018	0.075	0.00082	0.028	0.074	0.028	0.075	0.075	0.00082	0.00082	0.00082	0.075	0.075	1e-05	0.075	0.17	0.016	0.075	0.075	0.075	15	0.12
809	2.9e-06	0.00039	0	0.49	0.00038	0.49	0.00039	0.00039	0	0	0	0.00039	0.00039	0	0.00039	0.026	0	0.00039	0.00039	0.00039	3	0.16
810	0.027	0.00032	0.013	0	0.00031	0	0.00032	0.00032	0.013	0.013	0.013	0.00032	0.00032	0.084	0.00032	7.7e-06	0.84	0.00032	0.00032	0.00032	16	0.071
811	0.083	0	0.039	0.38	0	0.38	0	0	0.039	0.039	0.039	0	0	0	0	0.00016	0	0	0	0	3	0.16
812	0.03	0.00035	0.014	0.45	0.00034	0.45	0.00035	0.00035	0.014	0.014	0.014	0.00035	0.00035	0	0.00035	0.0095	0	0.00035	0.00035	0.00035	3	0.16
813	0.026	0.0017	0.012	0	0.0017	0	0.0017	0.0017	0.012	0.012	0.012	0.0017	0.0017	0.13	0.0017	0.00024	0.78	0.0017	0.0017	0.0017	16	0.071
814	0.16	0.00052	0.074	0.27	0.00051	0.27	0.00052	0.00052	0.074	0.074	0.074	0.00052	0.00052	0	0.00052	0.0073	4.7e-05	0.00052	0.00052	0.00052	3	0.16
815	0.0017	0.00014	0.00081	0.49	0.00014	0.49	0.00014	0.00014	0.00081	0.00081	0.00081	0.00014	0.00014	0	0.00014	0.0081	0	0.00014	0.00014	0.00014	3	0.16
816	0.026	0.021	0.012	0.0046	0.021	0.0046	0.021	0.021	0.012	0.012	0.012	0.021	0.021	0.071	0.021	0.021	0.61	0.021	0.021	0.021	16	0.071
817	0.00076	0.085	0.00035	0.0032	0.084	0.0032	0.085	0.085	0.00035	0.00035	0.00035	0.085	0.085	0	0.085	0.14	0.0048	0.085	0.085	0.085	15	0.12
818	8.3e-05	7.3e-05	3.8e-05	0.5	7.2e-05	0.5	7.3e-05	7.3e-05	3.8e-05	3.8e-05	3.8e-05	7.3e-05	7.3e-05	0	7.3e-05	0.0078	0	7.3e-05	7.3e-05	7.3e-05	3	0.16
819	0.0026	0.0038	0.0012	0.46	0.0037	0.46	0.0038	0.0038	0.0012	0.0012	0.0012	0.0038	0.0038	0	0.0038	0.042	0.00016	0.0038	0.0038	0.0038	3	0.16
820	7.7e-05	0.025	3.6e-05	0.28	0.025	0.28	0.025	0.025	3.6e-05	3.6e-05	3.6e-05	0.025	0.025	0	0.025	0.18	0.00052	0.025	0.025	0.025	3	0.16
821	0.013	0.036	0.0062	0.12	0.035	0.12	0.036	0.036	0.0062	0.0062	0.0062	0.036	0.036	0.021	0.036	0.081	0.27	0.036	0.036	0.036	16	0.071
822	0.0026	0.057	0.0012	0.11	0.056	0.11	0.057	0.057	0.0012	0.0012	0.0012	0.057	0.057	0.0001	0.057	0.17	0.03	0.057	0.057	0.057	15	0.12
823	0.004	0.034	0.0019	0.24	0.034	0.24	0.034	0.034	0.0019	0.0019	0.0019	0.034	0.034	0.0012	0.034	0.11	0.059	0.034	0.034	0.034	3	0.16
824	0.075	0.002	0.035	0.37	0.002	0.37	0.002	0.002	0.035	0.035	0.035	0.002	0.002	4e-06	0.002	0.02	0.00048	0.002	0.002	0.002	3	0.16
825	0.0001	0.028	4.8e-05	0.27	0.028	0.27	0.028	0.028	4.8e-05	4.8e-05	4.8e-05	0.028	0.028	0	0.028	0.19	0.00073	0.028	0.028	0.028	3	0.16
826	5.8e-05	0.02	2.5e-05	0.32	0.02	0.32	0.02	0.02	2.5e-05	2.5e-05	2.5e-05	0.02	0.02	0	0.02	0.16	0.00037	0.02	0.02	0.02	3	0.16
827	0.0054	0.0035	0.0025	0.46	0.0035	0.46	0.0035	0.0035	0.0025	0.0025	0.0025	0.0035	0.0035	0	0.0035	0.038	0.00022	0.0035	0.0035	0.0035	3	0.16
828	0.0018	0.039	0.00082	0.22	0.039	0.22	0.039	0.039	0.00082	0.00082	0.00082	0.039	0.039	0.00011	0.039	0.15	0.022	0.039	0.039	0.039	3	0.16
829	0.0003	0.012	0.00014	0.39	0.012	0.39	0.012	0.012	0.00014	0.00014	0.00014	0.012	0.012	0	0.012	0.093	0.00094	0.012	0.012	0.012	3	0.16
830	0.0003	0.001	0.00014	0.48	0.001	0.48	0.001	0.001	0.00014	0.00014	0.00014	0.001	0.001	0	0.001	0.027	0	0.001	0.001	0.001	3	0.16
831	0.0075	0.07	0.0035	0.029	0.069	0.029	0.07	0.07	0.0035	0.0035	0.0035	0.07	0.07	0.00055	0.07	0.12	0.1	0.07	0.07	0.07	15	0.12
832	0.00055	0.0077	0.00026	0.43	0.0076	0.43	0.0077	0.0077	0.00026	0.00026	0.00026	0.0077	0.0077	0	0.0077	0.07	0.00041	0.0077	0.0077	0.0077	3	0.16
833	0.029	0.029	0.014	0.001	0.029	0.001	0.029	0.029	0.014	0.014	0.014	0.029	0.029	0.021	0.029	0.02	0.58	0.029	0.029	0.029	16	0.071
834	0.015	2.3e-05	0.0071	0.48	2.2e-05	0.48	2.3e-05	2.3e-05	0.0071	0.0071	0.0071	2.3e-05	2.3e-05	0	2.3e-05	0.0025	0	2.3e-05	2.3e-05	2.3e-05	3	0.16
835	0.01	0.038	0.0048	0.15	0.038	0.15	0.038	0.038	0.0048	0.0048	0.0048	0.038	0.038	0.011	0.038	0.095	0.19	0.038	0.038	0.038	16	0.071
836	0.0063	0.08	0.0029	0.0053	0.079	0.0053	0.08	0.08	0.0029	0.0029	0.0029	0.08	0.08	0.0001	0.08	0.099	0.07	0.08	0.08	0.08	15	0.12
837	0.079	0.0022	0.037	0.37	0.0022	0.37	0.0022	0.0022	0.037	0.037	0.037	0.0022	0.0022	6.3e-06	0.0022	0.02	0.00063	0.0022	0.0022	0.0022	3	0.16
838	0.00021	0.013	9.6e-05	0.38	0.013	0.38	0.013	0.013	9.6e-05	9.6e-05	9.6e-05	0.013	0.013	0	0.013	0.1	0.00077	0.013	0.013	0.013	3	0.16
839	0.083	8.4e-05	0.039	0.38	8.3e-05	0.38	8.4e-05	8.4e-05	0.039	0.039	0.039	8.4e-05	8.4e-05	0	8.4e-05	0.0037	0	8.4e-05	8.4e-05	8.4e-05	3	0.16
840	0.024	0.013	0.011	0.35	0.013	0.35	0.013	0.013	0.011	0.011	0.011	0.013	0.013	0.0019	0.013	0.058	0.034	0.013	0.013	0.013	3	0.16
841	0.00069	0.07	0.00032	0.044	0.069	0.044	0.07	0.07	0.00032	0.00032	0.00032	0.07	0.07	0	0.07	0.21	0.0052	0.07	0.07	0.07	15	0.12
842	0.0044	0.093	0.002	1.6e-05	0.091	1.6e-05	0.093	0.093	0.002	0.002	0.002	0.093	0.093	0	0.093	0.032	0.031	0.093	0.093	0.093	1	0.11
843	0.019	0.03	0.0089	0.054	0.029	0.054	0.03	0.03	0.0089	0.0089	0.0089	0.03	0.03	0.056	0.03	0.053	0.43	0.03	0.03	0.03	16	0.071
844	0.012	0.039	0.0055	0.12	0.039	0.12	0.039	0.039	0.0055	0.0055	0.0055	0.039	0.039	0.013	0.039	0.091	0.23	0.039	0.039	0.039	16	0.071
845	0.019	0.0015	0.0087	0.45	0.0015	0.45	0.0015	0.0015	0.0087	0.0087	0.0087	0.0015	0.0015	0	0.0015	0.022	5.4e-05	0.0015	0.0015	0.0015	3	0.16
846	4.7e-05	0.028	2.2e-05	0.26	0.028	0.26	0.028	0.028	2.2e-05	2.2e-05	2.2e-05	0.028	0.028	0	0.028	0.21	0.00028	0.028	0.028	0.028	3	0.16
847	7.9e-05	0.024	3.6e-05	0.29	0.024	0.29	0.024	0.024	3.6e-05	3.6e-05	3.6e-05	0.024	0.024	0	0.024	0.17	0.00053	0.024	0.024	0.024	3	0.16
848	0.025	0.034	0.012	0.0066	0.034	0.0066	0.034	0.034	0.012	0.012	0.012	0.034	0.034	0.028	0.034	0.036	0.51	0.034	0.034	0.034	16	0.071
849	0.0021	0.016	0.00097	0.37	0.016	0.37	0.016	0.016	0.00097	0.00097	0.00097	0.016	0.016	7.3e-05	0.016	0.086	0.0085	0.016	0.016	0.016	3	0.16
850	0.011	6.7e-05	0.0053	0	6.6e-05	0	6.7e-05	6.7e-05	0.0053	0.0053	0.0053	6.7e-05	6.7e-05	0.47	6.7e-05	2.7e-06	0.49	6.7e-05	6.7e-05	6.7e-05	16	0.071
851	0.017	0.0014	0.0077	0.46	0.0014	0.46	0.0014	0.0014	0.0077	0.0077	0.0077	0.0014	0.0014	0	0.0014	0.021	4.3e-05	0.0014	0.0014	0.0014	3	0.16
852	0.0026	0.056	0.0012	0.12	0.055	0.12	0.056	0.056	0.0012	0.0012	0.0012	0.056	0.056	0.00012	0.056	0.17	0.032	0.056	0.056	0.056	15	0.12
853	7e-05	0.039	3.2e-05	0.083	0.038	0.083	0.039	0.039	3.2e-05	3.2e-05	3.2e-05	0.039	0.039	0.026	0.039	0.078	0.34	0.039	0.039	0.039	16	0.071
854	0	0.056	0	0.0037	0.056	0.0037	0.056	0.056	0	0	0	0.056	0.056	0.0052	0.056	0.052	0.37	0.056	0.056	0.056	16	0.071
855	0.07	0	0.033	0.4	0	0.4	0	0	0.033	0.033	0.033	0	0	0	0	0	0	0	0	0	3	0.16
856	0.0052	0.00013	0.0024	0.49	0.00013	0.49	0.00013	0.00013	0.0024	0.0024	0.0024	0.00013	0.00013	0	0.00013	0.007	0	0.00013	0.00013	0.00013	3	0.16
857	0.032	0	0.015	0.45	0	0.45	0	0	0.015	0.015	0.015	0	0	0	0	2.5e-06	0	0	0	0	3	0.16
858	0.0011	0.0037	0.00049	0.46	0.0036	0.46	0.0037	0.0037	0.00049	0.00049	0.00049	0.0037	0.0037	0	0.0037	0.046	7.6e-05	0.0037	0.0037	0.0037	3	0.16
859	0	0.0036	0	0	0.0036	0	0.0036	0.0036	0	0	0	0.0036	0.0036	0.079	0.0036	0.00057	0.88	0.0036	0.0036	0.0036	16	0.071
860	0	0.039	0	0.0074	0.038	0.0074	0.039	0.039	0	0	0	0.039	0.039	0.025	0.039	0.041	0.53	0.039	0.039	0.039	16	0.071
861	0.057	0.00058	0.027	0.41	0.00057	0.41	0.00058	0.00058	0.027	0.027	0.027	0.00058	0.00058	0	0.00058	0.0066	9e-05	0.00058	0.00058	0.00058	3	0.16
862	0.01	0	0.0047	0.49	0	0.49	0	0	0.0047	0.0047	0.0047	0	0	0	0	0	0	0	0	0	3	0.16
863	4.8e-06	0.055	2.2e-06	0.12	0.054	0.12	0.055	0.055	2.2e-06	2.2e-06	2.2e-06	0.055	0.055	0.00041	0.055	0.15	0.057	0.055	0.055	0.055	15	0.12
864	0	0.0095	0	0.00035	0.0094	0.00035	0.0095	0.0095	0	0	0	0.0095	0.0095	0.14	0.0095	0.0053	0.76	0.0095	0.0095	0.0095	16	0.071
865	1.5e-05	0.044	7.1e-06	0.062	0.044	0.062	0.044	0.044	7.1e-06	7.1e-06	7.1e-06	0.044	0.044	0.018	0.044	0.082	0.33	0.044	0.044	0.044	16	0.071
866	0.0064	0.073	0.003	0.024	0.072	0.024	0.073	0.073	0.003	0.003	0.003	0.073	0.073	0.0003	0.073	0.13	0.081	0.073	0.073	0.073	15	0.12
867	0.00072	0.016	0.00033	0.37	0.016	0.37	0.016	0.016	0.00033	0.00033	0.00033	0.016	0.016	2.1e-05	0.016	0.091	0.0046	0.016	0.016	0.016	3	0.16
868	0.011	0	0.005	0.48	0	0.48	0	0	0.005	0.005	0.005	0	0	0	0	0	0	0	0	0	3	0.16
869	0.015	0	0.0071	0.48	0	0.48	0	0	0.0071	0.0071	0.0071	0	0	0	0	0	0	0	0	0	3	0.16
870	5.7e-05	0.043	2.6e-05	0.19	0.043	0.19	0.043	0.043	2.6e-05	2.6e-05	2.6e-05	0.043	0.043	0.00074	0.043	0.13	0.058	0.043	0.043	0.043	3	0.16
871	0.02	0	0.0094	0.47	0	0.47	0	0	0.0094	0.0094	0.0094	0	0	0	0	0	0	0	0	0	3	0.16
872	0.0068	0.00073	0.0031	0.48	0.00072	0.48	0.00073	0.00073	0.0031	0.0031	0.0031	0.00073	0.00073	0	0.00073	0.017	3.3e-06	0.00073	0.00073	0.00073	3	0.16
873	0.019	0	0.0086	0.47	0	0.47	0	0	0.0086	0.0086	0.0086	0	0	0	0	0	0	0	0	0	3	0.16
874	0.34	0	0.16	0.013	0	0.013	0	0	0.16	0.16	0.16	0	0	0	0	0	0	0	0	0	0	0.24
875	0.0046	0.016	0.0022	0.37	0.015	0.37	0.016	0.016	0.0022	0.0022	0.0022	0.016	0.016	0.0003	0.016	0.075	0.016	0.016	0.016	0.016	3	0.16
876	0	0.001	0	0.47	0.001	0.47	0.001	0.001	0	0	0	0.001	0.001	0	0.001	0.046	0	0.001	0.001	0.001	3	0.16
877	0.00068	0.011	0.00031	0.4	0.011	0.4	0.011	0.011	0.00031	0.00031	0.00031	0.011	0.011	2.8e-06	0.011	0.079	0.0013	0.011	0.011	0.011	3	0.16
878	0	0.013	0	0	0.013	0	0.013	0.013	0	0	0	0.013	0.013	0.0049	0.013	0.0012	0.86	0.013	0.013	0.013	16	0.071
879	0	0.023	0	0.00062	0.022	0.00062	0.023	0.023	0	0	0	0.023	0.023	0.04	0.023	0.013	0.72	0.023	0.023	0.023	16	0.071
880	0	0.057	0	0.048	0.057	0.048	0.057	0.057	0	0	0	0.057	0.057	0.0048	0.057	0.1	0.22	0.057	0.057	0.057	16	0.071
881	0.0012	0.0055	0.00057	0.44	0.0054	0.44	0.0055	0.0055	0.00057	0.00057	0.00057	0.0055	0.0055	0	0.0055	0.055	0.00027	0.0055	0.0055	0.0055	3	0.16
882	0.00067	0.025	0.00031	0.31	0.025	0.31	0.025	0.025	0.00031	0.00031	0.00031	0.025	0.025	0.00028	0.025	0.11	0.022	0.025	0.025	0.025	3	0.16
883	0.12	0	0.055	0.33	0	0.33	0	0	0.055	0.055	0.055	0	0	0	0	0	0	0	0	0	3	0.16
884	0.05	0	0.023	0.43	0	0.43	0	0	0.023	0.023	0.023	0	0	0	0	0.0004	0	0	0	0	3	0.16
885	0.035	0.014	0.016	2.1e-05	0.013	2.1e-05	0.014	0.014	0.016	0.016	0.016	0.014	0.014	0.024	0.014	0.0038	0.74	0.014	0.014	0.014	16	0.071
886	0	0.076	0	0.004	0.075	0.004	0.076	0.076	0	0	0	0.076	0.076	0.00052	0.076	0.088	0.14	0.076	0.076	0.076	16	0.071
