SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
1635	0.99	0.0076	6.2e-05	0	0.0068	0	0	0	0	0	0	0.61
1636	1	0.0026	0	0	0.00025	0	0	0	0	0	0	0.61
1637	0.99	0.0027	0	0.0023	0.0011	7.8e-06	0	0	2e-06	0	0	0.61
1638	0.84	0.013	0.067	0	0.081	0	0	0	0.0015	2.2e-05	0	0.61
1639	0.97	0.0052	0.0016	0.0043	0.014	8.7e-06	0	0	0.00076	0	0	0.61
1640	1	0.00018	0	0	0	0	0	0	0	0	0	0.61
1641	0.15	0.0044	0.5	0.00015	0.1	0	0	0.00049	6.9e-06	0.24	2	0.39
1642	0.58	0.043	0.043	0	0.34	0	0	0	0	0	0	0.61
1643	0.77	0.019	0.051	0.00034	0.16	2.3e-06	0	0	0	0	0	0.61
1644	0.98	0.0067	0.0018	0	0.014	0	0	0	0	0	0	0.61
1645	0.79	0.013	0.077	0.00092	0.12	3.6e-06	0	0	1.5e-05	0	0	0.61
1646	1	0.0011	0	0	7.3e-05	0	0	0	0	0	0	0.61
1647	1	0	0	0.0031	0	1.4e-05	0	0	0	0	0	0.61
1648	0	0	0	1.1e-05	0	0	0	0	0.22	0.78	9	0.13
1649	0	0	0	0	0	0	0	0	4.6e-05	1	9	0.13
1650	1	0.0024	3.5e-06	0	0.00085	0	0	0	0	0	0	0.61
1651	0.00059	0.001	0.83	0	0.17	0	0	0	0.00021	0	2	0.39
1652	0.9	0.016	0.014	0	0.067	0	0	0	2.3e-06	0	0	0.61
1653	0.65	0.055	0.0081	0	0.28	0	0	0	0	0	0	0.61
1654	0.91	0	0	0	0	0	0.095	0	0	0	0	0.61
1655	0.019	0.043	0.0075	0	0.93	0	0	0	0	0	4	0.47
1656	0.96	0.013	0.00053	0.00037	0.03	3e-06	0	0	0	0	0	0.61
1657	0.19	0.046	0.079	0	0.69	0	0	0	0	0	4	0.47
1658	0.97	0.013	1.8e-05	0.00013	0.013	2e-06	0	0	0	0	0	0.61
1659	1	0.00099	0	0	1.2e-05	0	0	0	0	0	0	0.61
1660	0.84	0.013	0.068	4.5e-06	0.076	0	0	0	0.0021	8e-05	0	0.61
1661	0.84	0.044	0.0011	0	0.12	0	0	0	0	0	0	0.61
1662	0.9	0	0	7.2e-05	0	1.4e-06	0.094	0.0077	0	8.8e-05	0	0.61
1663	0.88	0.0083	0.048	0.0031	0.057	6.6e-06	0	0	0.0014	2e-06	0	0.61
1664	0.96	0.014	0.00056	0	0.025	0	0	0	0	0	0	0.61
1665	0.87	0.016	0.03	0	0.08	0	0	0	3.4e-05	0	0	0.61
1666	0	0	0.87	0	0	0	0	0	0.13	0	2	0.39
1667	0.98	0	0	0.017	0	2.9e-05	0	0	6.6e-05	0	0	0.61
1668	1	0	0	0.00055	0	6.1e-06	0	0	0	0	0	0.61
1669	1	0.0027	0	0	0.00072	0	0	0	0	0	0	0.61
1670	1	0	0	0.00036	0	4.4e-06	0	0	0	0	0	0.61
1671	0.87	0.013	0.043	0	0.073	0	0	0	0.00032	0	0	0.61
1672	1	0.0025	0	0	0.00037	0	0	0	0	0	0	0.61
1673	0.96	0.018	0.00013	0	0.023	0	0	0	0	0	0	0.61
1674	1	0	0	0.0012	0	7.6e-06	0	0	0	0	0	0.61
1675	1	0	0	3.2e-05	0	2e-06	0	0	0	0	0	0.61
1676	0	0	0	0.15	0	1.1e-05	0	0.058	1.5e-06	0.79	9	0.13
1677	0.93	0	0	0.046	0	4.2e-05	0	0	0.02	0	0	0.61
1678	0.99	0.0072	6.8e-06	0	0.0036	0	0	0	0	0	0	0.61
1679	0.93	0.012	0.012	0	0.046	0	0	0	6.3e-06	0	0	0.61
1680	0.99	0.0064	0	0	0.0014	0	0	0	0	0	0	0.61
1681	0.21	0.023	0.34	0	0.42	0	0	0	9.9e-05	0	4	0.47
1682	0.79	0.019	0.066	0	0.13	0	0	0	0.00012	0	0	0.61
1683	0.97	0.0078	0.0038	0	0.02	0	0	0	2.7e-06	0	0	0.61
1684	0.98	0.0071	0.00019	0	0.0083	0	0	0	0	0	0	0.61
1685	0.99	0.0046	0	0	0.00057	0	0	0	0	0	0	0.61
1686	0	0	0.57	0	0.0021	0	0	0	0.43	0	2	0.39
1687	1	0.002	5.1e-06	0	0.00074	0	0	0	0	0	0	0.61
1688	0.88	0.018	0.019	0	0.081	0	0	0	2.9e-06	0	0	0.61
1689	0.9	0.037	0.00018	0	0.059	0	0	0	0	0	0	0.61
1690	0.98	0.013	0	0	0.0038	0	0	0	0	0	0	0.61
1691	0	0	0	0.033	0	0.00018	0	0.96	0	0.0052	7	0.043
1692	0.98	0.0092	2.7e-05	0	0.0068	0	0	0	0	0	0	0.61
1693	0.98	0.0089	0.00076	0	0.015	0	0	0	0	0	0	0.61
1694	0.73	0.079	0.00035	0	0.19	0	0	0	0	0	0	0.61
1695	0.95	0.032	0	0	0.014	0	0	0	0	0	0	0.61
1696	1	0.0014	0	0	4.5e-05	0	0	0	0	0	0	0.61
1697	0.0001	0.0028	0.19	0	0.81	0	0	0	0	0	4	0.47
1698	1	0	0	0.0011	0	6.5e-06	0	0	1.4e-06	0	0	0.61
1699	1	0.0015	0	0	0.00015	0	0	0	0	0	0	0.61
1700	0.67	0.028	0.078	0	0.23	0	0	0	9.3e-06	0	0	0.61
1701	0.93	0.041	3.4e-06	0	0.024	0	0	0	0	0	0	0.61
1702	0.93	0.015	0.0059	0	0.047	0	0	0	0	0	0	0.61
1703	1	0	0	0.00014	0	3.4e-06	0	0	0	0	0	0.61
1704	0.37	0.07	0.013	0	0.54	0	0	0	0	0	4	0.47
1705	0.93	0.017	0.0034	0	0.051	0	0	0	0	0	0	0.61
1706	1	0.0028	1.7e-05	0	0.0015	0	0	0	0	0	0	0.61
1707	0.91	0.034	0.00019	0	0.054	0	0	0	0	0	0	0.61
1708	0.79	0.014	0.099	0	0.097	0	0	0	0.0032	9.5e-05	0	0.61
1709	0.7	0.021	0.11	0	0.17	0	0	0	0.00022	0	0	0.61
1710	0.99	0.0057	3.3e-06	0	0.0023	0	0	0	0	0	0	0.61
1711	0.99	0.0051	0	0	0.00023	0	0	0	0	0	0	0.61
1712	0.022	0.0067	0.66	0	0.31	0	0	0	0.00054	0	2	0.39
1713	0.99	0.0033	2.2e-05	0	0.0019	0	0	0	0	0	0	0.61
1714	0.92	0.014	0.011	0	0.052	0	0	0	2.6e-06	0	0	0.61
1715	0.98	0.011	7.2e-06	0	0.0058	0	0	0	0	0	0	0.61
1716	1	0.0015	0	0	0.00025	0	0	0	0	0	0	0.61
1717	1	0.00022	0	0	2.6e-06	0	0	0	0	0	0	0.61
1718	0	0	0	0.13	0	5.1e-05	0	0.28	1.1e-05	0.59	9	0.13
1719	0.96	0.0089	0.005	0	0.025	0	0	0	2.9e-06	0	0	0.61
1720	0.97	0.011	0.00023	0	0.015	0	0	0	0	0	0	0.61
1721	0.98	0.011	0.0002	0	0.013	0	0	0	0	0	0	0.61
1722	0.51	0.027	0.14	0.00052	0.33	3.1e-06	0	0	0	0	0	0.61
1723	0.094	0.019	0.31	9e-06	0.57	0	0	0	0	0	4	0.47
1724	0.4	0.028	0.17	0.00025	0.4	2e-06	0	0	0	0	0	0.61
1725	0	0	0	0	0	0	0	0.039	0	0.96	9	0.13
1726	0.74	0.036	0.012	0.0004	0.21	3.7e-06	0	0	0	0	0	0.61
1727	0.87	0.023	0.0062	0.0015	0.098	7.4e-06	0	0	1.9e-06	0	0	0.61
1728	0	0	0	0	0	0	0	0.0039	0	1	9	0.13
1729	0.0041	0.015	0.021	0	0.96	0	0	0	0	0	4	0.47
1730	0.94	0	0	0.021	0	2.6e-05	0	0	0.038	0	0	0.61
1731	0.13	0.086	0.00091	0	0.78	0	0	0	0	0	4	0.47
1732	0.05	0.0079	0.67	0	0.27	0	0	0	0.0038	0	2	0.39
1733	0.86	0.02	0.02	0	0.097	0	0	0	1.7e-06	0	0	0.61
1734	1	0.0029	0	0	0.0007	0	0	0	0	0	0	0.61
1735	0.62	0.023	0.097	0.00013	0.26	1.3e-06	0	0	0	0	0	0.61
1736	0.99	0.003	2.3e-05	0.0045	0.0024	9.9e-06	0	0	0.00013	0	0	0.61
1737	0.99	0.003	1.1e-05	0.0035	0.002	8.9e-06	0	0	2.9e-05	0	0	0.61
1738	0.021	0.0027	0.82	1.4e-06	0.15	0	0	0	0	0	2	0.39
1739	0.98	0.005	0.00034	0.003	0.0086	7.7e-06	0	0	8.1e-05	0	0	0.61
1740	0.88	0.031	0.00049	3.8e-05	0.087	1e-06	0	0	0	0	0	0.61
1741	0.99	0.00077	0	0.011	8e-05	1.7e-05	0	0	0.00019	0	0	0.61
1742	0.15	0.0071	0.65	5.4e-05	0.19	0	0	0	0	1.9e-05	2	0.39
1743	0.99	0.0037	8.1e-05	0.004	0.0042	9e-06	0	0	0.00013	0	0	0.61
1744	1	0.0039	0	0	0.00093	0	0	0	0	0	0	0.61
1745	0.94	0.012	0.0073	0	0.039	0	0	0	1.6e-06	0	0	0.61
1746	0.27	0.059	0.034	0	0.64	0	0	0	0	0	4	0.47
1747	0.75	0.014	0.13	0	0.11	0	0	0	0.0058	0.00031	0	0.61
1748	0.99	0	0	0.0093	0	1.8e-05	0	0	0.0016	0	0	0.61
1749	0.65	0.015	0.2	0	0.14	0	0	0	0	0.00019	0	0.61
1750	0	0	0	0	0	0	0	0	0	1	9	0.13
1751	0.99	0.0046	8.4e-05	0	0.0041	0	0	0	0	0	0	0.61
1752	0.98	0.0084	0.00058	0	0.014	0	0	0	0	0	0	0.61
1753	0.34	0.0097	0.47	0.00025	0.18	1.2e-06	0	0	3.3e-06	9.7e-05	2	0.39
1754	0	0	0	0	0	0	0.96	0.04	0	0.00012	6	0
1755	0.94	0.013	0.0017	0.00052	0.04	3.3e-06	0	0	0	0	0	0.61
1756	0.98	0.00045	0	0.015	2e-05	2.1e-05	0	0	0.00017	0	0	0.61
1757	0.9	0.013	0.015	0.0008	0.073	3.8e-06	0	0	2.3e-06	0	0	0.61
1758	0.83	0.01	0.072	0.0018	0.084	5e-06	0	0	0.0002	0	0	0.61
1759	1	0	0	0.00043	0	4.5e-06	0	0	0.00014	0	0	0.61
1760	0.98	0	0	0.018	0	3e-05	0	0	0.00015	0	0	0.61
1761	0.99	0.004	0.00019	0.0043	0.0057	9.2e-06	0	0	0.00028	0	0	0.61
1762	0	0	0	0	0	0	1	0	0	0	6	0
1763	0.77	0.014	0.09	0.00078	0.13	3.3e-06	0	0	8.8e-06	0	0	0.61
1764	0.05	0.0078	0.6	1.5e-06	0.34	0	0	0	0	0	2	0.39
1765	0.8	0.023	0.027	0.0018	0.15	7.3e-06	0	0	1.2e-05	0	0	0.61
1766	0.58	0.018	0.18	0.0021	0.21	6.3e-06	0	0	0.00022	0.00025	0	0.61
1767	0.98	0.017	0	0.00011	0.0037	3.2e-06	0	0	0	0	0	0.61
1768	0.67	0.022	0.092	0.0016	0.21	6.2e-06	0	0	2.9e-05	0	0	0.61
1769	0	0	1.8e-06	0.0002	0	0	0	0	0.42	0.58	9	0.13
1770	0	0	0	0	0	0	0.99	0.0073	0	0	6	0
1771	1.3e-05	6.3e-05	0.96	0	0.04	0	0	0	0	0	2	0.39
1772	0.83	0.025	0.011	0.0013	0.13	6.5e-06	0	0	1.4e-06	0	0	0.61
1773	0.96	0.012	0.00055	0.0039	0.025	1.2e-05	0	0	2.5e-05	0	0	0.61
1774	0.22	0.016	0.43	0.00021	0.33	1.3e-06	0	0	0	2.3e-05	2	0.39
1775	0.98	0.0058	8e-06	0.0064	0.0035	1.7e-05	0	0	2.4e-05	0	0	0.61
1776	0.89	0.022	0.0047	0.0016	0.085	7.8e-06	0	0	2.3e-06	0	0	0.61
1777	0.038	0.013	0.4	1.7e-06	0.55	0	0	0	0	0	4	0.47
1778	1.9e-06	0.00012	0.81	0	0.19	0	0	0	0	0	2	0.39
1779	0.99	0.0059	3.6e-06	0.0049	0.0029	1.6e-05	0	0	4.7e-06	0	0	0.61
1780	0.97	0.009	0.00037	0.0072	0.016	1.7e-05	0	0	0.0003	0	0	0.61
1781	0.92	0.021	0.0014	0.0013	0.06	7.3e-06	0	0	0	0	0	0.61
1782	0.95	0.02	5.1e-05	0.00056	0.025	5.6e-06	0	0	0	0	0	0.61
1783	0.89	0.034	0.00028	0.00024	0.071	3.6e-06	0	0	0	0	0	0.61
1784	0.96	0.00092	0	0.039	6.1e-05	4.5e-05	0	0	0.0016	0	0	0.61
1785	0.0052	0.0015	0.86	0	0.13	0	0	0	0	0.0078	2	0.39
1786	0.64	0.029	0.06	0.00068	0.27	4.1e-06	0	0	0	0	0	0.61
1787	0.95	0.014	0.0014	0.004	0.035	1.2e-05	0	0	4.5e-05	0	0	0.61
1788	0.97	0.0091	0.00027	0.0065	0.014	1.6e-05	0	0	0.00016	0	0	0.61
1789	0.93	0.00036	0	0.07	5.9e-06	6.4e-05	0	0	0.002	0	0	0.61
1790	0.89	0.014	0.027	0	0.069	0	0	0	4.7e-05	0	0	0.61
1791	0.35	0.019	0.35	0	0.28	0	0	0	0.002	0	2	0.39
1792	0.15	0.013	0.56	0	0.28	0	0	0	0.0053	0	2	0.39
1793	1	0.00095	0	0	4.5e-06	0	0	0	0	0	0	0.61
1794	0.99	0.011	0	0	0.0034	0	0	0	0	0	0	0.61
1795	0.66	0.029	0.076	0	0.24	0	0	0	6.4e-06	0	0	0.61
1796	0.97	0.0076	0.0028	0	0.018	0	0	0	0	0	0	0.61
1797	0.62	0.024	0.14	0	0.22	0	0	0	0.00018	0	0	0.61
1798	0	0	0.044	0	0	0	0	0	0.96	0	8	0.87
1799	0.97	0.023	2.6e-06	0	0.011	0	0	0	0	0	0	0.61
1800	1	0	0	6.3e-05	0	1.7e-06	0	0	0	0	0	0.61
1801	0.99	0.0059	0.00038	0	0.008	0	0	0	0	0	0	0.61
1802	0.88	0.038	0.00054	0	0.081	0	0	0	0	0	0	0.61
1803	0.86	0.016	0.035	0	0.087	0	0	0	4.2e-05	0	0	0.61
1804	0.038	0.029	0.097	0	0.84	0	0	0	0	0	4	0.47
1805	0.56	0.02	0.21	0	0.21	0	0	0	0.0014	0	0	0.61
1806	0.079	0.019	0.37	0	0.53	0	0	0	1.1e-05	0	4	0.47
1807	0	1.7e-06	0.92	0	0.0051	0	0	0	0.078	0	2	0.39
1808	0.95	0.012	0.0054	0	0.035	0	0	0	0	0	0	0.61
1809	0.081	0.01	0.62	0	0.28	0	0	0	0.0037	0	2	0.39
1810	1	0	0	0	0	0	0	0	0	0	0	0.61
1811	0	0	0	0.071	0	0.00015	0	0.83	0	0.098	7	0.043
1812	0.99	0.003	3.6e-05	0	0.002	0	0	0	0	0	0	0.61
1813	0.34	0.02	0.34	0	0.3	0	0	0	0.0011	0	0	0.61
1814	0.91	0.016	0.012	0	0.061	0	0	0	1.8e-06	0	0	0.61
1815	0.077	0.012	0.55	0	0.36	0	0	0	0.00058	0	2	0.39
1816	0.99	0	0	0.0095	0	1.9e-05	0	0	0.00034	0	0	0.61
1817	0.99	0	0	0.008	0	1.7e-05	0	0	0.0004	0	0	0.61
1818	1	0	0	0.0028	0	1.4e-05	0	0	0	0	0	0.61
1819	1	0	0	0.0012	0	7.7e-06	0	0	0	0	0	0.61
1820	0.042	0.0093	0.61	0	0.33	0	0	0	0.00057	0	2	0.39
1821	0.99	0	0	0.01	0	2e-05	0	0	0.00019	0	0	0.61
1822	1	0	0	0.0018	0	8.7e-06	0	0	0	0	0	0.61
1823	1	0	0	0.0003	0	3.8e-06	0	0	0	0	0	0.61
1824	1	0	0	0.0014	0	8.1e-06	0	0	0	0	0	0.61
1825	0.0017	0.0081	0.17	0	0.82	0	0	0	0	0	4	0.47
1826	1.9e-05	0.0002	0.89	0	0.11	0	0	0	2.5e-05	0	2	0.39
1827	1	0	0	0.00032	0	3.8e-06	0	0	0	0	0	0.61
1828	0.8	0.021	0.047	0	0.13	0	0	0	1.8e-05	0	0	0.61
1829	0	0	0	0.021	0	0.00018	0	0.96	0	0.018	7	0.043
1830	0	0	0	0.2	0	3.2e-05	0	0.17	0	0.63	9	0.13
1831	0.78	0.059	0.00091	0	0.16	0	0	0	0	0	0	0.61
1832	0	0	0	0.11	0	0.00015	0	0.8	0	0.094	7	0.043
1833	0	0	0	0.036	0	0.00017	0	0.93	0	0.029	7	0.043
1834	0	0	0	0.0011	0	0.00018	0	1	0	3.3e-05	7	0.043
1835	0	0	0	0.091	0	0.00013	0	0.72	1.2e-06	0.19	7	0.043
1836	0.99	0.0037	1.3e-05	0	0.002	0	0	0	0	0	0	0.61
1837	0.99	0	0	0.012	0	2.1e-05	0	0	0.0013	0	0	0.61
1838	0.91	0	0	0	0	0	0.095	0.00024	0	0	0	0.61
1839	0.99	0.0039	1.1e-05	0	0.002	0	0	0	0	0	0	0.61
1840	0.96	0.011	0.0025	0	0.027	0	0	0	0	0	0	0.61
1841	0	0	0	0.13	0	1e-05	0	0.055	5.2e-06	0.82	9	0.13
1842	0	0	0	0.0027	0	0	0	0	0.0019	1	9	0.13
1843	0.99	0.0058	0.00013	0	0.0058	0	0	0	0	0	0	0.61
1844	0.95	0.012	0.0028	0	0.032	0	0	0	0	0	0	0.61
1845	1	0	0	0.0021	0	8.7e-06	0	0	8.4e-06	0	0	0.61
1846	0.99	0.0082	0	0	0.0017	0	0	0	0	0	0	0.61
1847	0.97	0.017	3.3e-06	0	0.0084	0	0	0	0	0	0	0.61
1848	5.5e-05	0.00023	0.92	0	0.084	0	0	0	0.00051	0	2	0.39
1849	0.85	0.023	0.0059	0.00014	0.12	1.7e-06	0	0	0	0	0	0.61
1850	0.37	0.0094	0.45	0.00034	0.17	1.4e-06	0	0	8.7e-06	0.00054	2	0.39
1851	0.54	0.00013	0	0.053	6.2e-06	2.6e-05	0	0	0.4	0	0	0.61
1852	0.37	3.8e-05	0	0.068	0	2.5e-05	0	0	0.56	0	8	0.87
1853	0.0002	0.00025	0.93	0	0.072	0	0	0	0	0	2	0.39
1854	0.0001	1.8e-05	0.073	0	0.0023	0	0	0.00024	0	0.92	9	0.13
1855	0.9	2.9e-05	0	0.0051	1.2e-05	1e-05	0	0	0.098	0	0	0.61
1856	0.98	0.0039	0.00033	0.0054	0.0064	1e-05	0	0	0.00093	0	0	0.61
1857	0.26	0.02	0.3	2e-05	0.42	0	0	0	0	0	4	0.47
1858	0	0	0	0	0	0	0	0.0084	0	0.99	9	0.13
1859	0.9	3.5e-06	0	0.0033	0	8.3e-06	0	0	0.1	0	0	0.61
1860	0	0	0	0	0	0	0	0.26	0	0.74	9	0.13
1861	0	0	0	0	0	0	1	0.00089	0	0	6	0
1862	0.97	0.012	0.00043	0	0.019	0	0	0	0	0	0	0.61
1863	0.99	0.0063	3.2e-06	0	0.0025	0	0	0	0	0	0	0.61
1864	0	0	0	0.16	0	0.00013	0	0.74	0	0.098	7	0.043
1865	0.96	0.0066	0.0064	0.0037	0.025	7.8e-06	0	0	0.00081	0	0	0.61
1866	0.92	0.011	0.011	0.0012	0.055	4.5e-06	0	0	9.4e-06	0	0	0.61
1867	0.96	0.0016	1.6e-05	0.016	0.001	1.7e-05	0	0	0.024	0	0	0.61
1868	0.19	0.073	0.011	0	0.72	0	0	0	0	0	4	0.47
1869	0.98	0.0089	0.00013	0	0.0099	0	0	0	0	0	0	0.61
1870	0.95	0.0025	0.00022	0.012	0.0034	1.4e-05	0	0	0.027	0	0	0.61
1871	0.99	0.0048	1.8e-05	0.0014	0.004	5.8e-06	0	0	0	0	0	0.61
1872	0.99	0.003	2.7e-05	0.0045	0.0025	9.8e-06	0	0	0.00014	0	0	0.61
1873	0.97	0.00076	0	0.021	0.00014	2.1e-05	0	0	0.0087	0	0	0.61
1874	0.99	0.0016	0	0.0054	0.0004	1.2e-05	0	0	3.8e-05	0	0	0.61
1875	1.7e-05	2.5e-05	0.99	0	0.014	0	0	0	0	3.4e-05	2	0.39
1876	0.99	0.0015	0	0.0071	0.00041	1.3e-05	0	0	0.00015	0	0	0.61
1877	0.97	0.012	0.00016	0.0003	0.021	2.8e-06	0	0	0	0	0	0.61
1878	0	0	0	0	0	0	0.99	0.011	0	0	6	0
1879	0.99	0.0024	0	0.0035	0.00095	9.3e-06	0	0	1.2e-05	0	0	0.61
1880	0	0	0	0	0	0	0.97	0.032	0	5.7e-05	6	0
1881	0.99	0.004	2.2e-05	0.0022	0.0033	7.2e-06	0	0	6e-06	0	0	0.61
1882	0.92	0.012	0.0077	0.00082	0.057	3.9e-06	0	0	1.8e-06	0	0	0.61
1883	0.93	0.0094	0.013	0.0018	0.047	5.5e-06	0	0	6.7e-05	0	0	0.61
1884	0.99	0	0	0.0062	0	1.5e-05	0	0	0.00044	0	0	0.61
1885	0.96	0.0054	0.0048	0.0053	0.019	9.2e-06	0	0	0.0032	0	0	0.61
1886	0.96	0.016	9.4e-05	0.00014	0.025	2e-06	0	0	0	0	0	0.61
1887	0.76	0.029	0.015	8.4e-05	0.2	1.3e-06	0	0	0	0	0	0.61
1888	0.93	0.0095	0.011	0.0018	0.045	5.5e-06	0	0	5.2e-05	0	0	0.61
1889	0.86	0.017	0.015	0.00038	0.1	2.6e-06	0	0	0	0	0	0.61
1890	0.93	0.0011	5e-06	0.021	0.00053	1.9e-05	0	0	0.052	0	0	0.61
1891	0.92	0.025	0.00018	5.2e-05	0.052	1.3e-06	0	0	0	0	0	0.61
1892	0.98	0.00095	0	0.013	0.00017	1.8e-05	0	0	0.0011	0	0	0.61
1893	0.88	0.034	0.00035	2.8e-05	0.089	0	0	0	0	0	0	0.61
1894	0.92	0.0029	0.0012	0.011	0.0063	1.2e-05	0	0	0.056	0	0	0.61
1895	0.99	0.0046	5.3e-05	0.0021	0.0049	6.9e-06	0	0	7.6e-06	0	0	0.61
1896	0.98	0.0013	2.3e-06	0.014	0.0005	1.7e-05	0	0	0.0057	0	0	0.61
1897	0.96	0.0021	9.2e-05	0.013	0.0023	1.5e-05	0	0	0.026	0	0	0.61
1898	0.98	0.0053	0.00035	0.0026	0.0094	7.3e-06	0	0	4.7e-05	0	0	0.61
1899	0.15	2e-05	0	0.028	0	9.6e-06	0	0	0.83	0	8	0.87
1900	0.99	0.0017	0	0.0068	0.00065	1.2e-05	0	0	0.0002	0	0	0.61
1901	0.99	0	0	0.002	0	8.6e-06	0	0	0.0041	0	0	0.61
1902	0.97	2e-06	0	0.0056	0	1.3e-05	0	0	0.024	0	0	0.61
1903	0.99	0.0093	0	8e-05	0.0028	1.8e-06	0	0	0	0	0	0.61
1904	0.99	0	0	0.006	0	1.5e-05	0	0	0.00056	0	0	0.61
1905	0.91	0.0061	0.032	0.0057	0.036	8.7e-06	0	0	0.013	6.9e-05	0	0.61
1906	0.96	0.0053	0.0049	0.0055	0.018	9.4e-06	0	0	0.0039	0	0	0.61
1907	0.95	0.0059	0.0092	0.0052	0.024	9e-06	0	0	0.0043	0	0	0.61
1908	0.99	0.0063	4.8e-05	0.001	0.007	5e-06	0	0	0	0	0	0.61
1909	0.99	0	0	0.0058	0	1.4e-05	0	0	0.0071	0	0	0.61
1910	0.52	0.04	0.028	1.5e-05	0.41	0	0	0	0	0	0	0.61
1911	0.99	0.0043	0	0.00074	0.0016	4.7e-06	0	0	0	0	0	0.61
1912	0.98	0.0032	0.00025	0.0077	0.0047	1.2e-05	0	0	0.0036	0	0	0.61
1913	0.00025	0.00022	0.94	0	0.057	0	0	0	0	0	2	0.39
1914	0.079	0.035	0.039	0	0.85	0	0	0	0	0	4	0.47
1915	0.99	0.00069	0	0.012	6e-05	1.8e-05	0	0	0.00021	0	0	0.61
1916	0.76	0.015	0.082	0.00056	0.14	2.8e-06	0	0	2.2e-06	0	0	0.61
1917	0.95	0.0082	0.0058	0.0022	0.032	6.1e-06	0	0	8.1e-05	0	0	0.61
1918	0.99	0.0013	0	0.01	0.0004	1.5e-05	0	0	0.00078	0	0	0.61
1919	0.75	0.027	0.023	0.00011	0.2	1.4e-06	0	0	0	0	0	0.61
1920	0.82	0.028	0.0052	8e-05	0.14	1.3e-06	0	0	0	0	0	0.61
1921	0.99	0.0014	0	0.0068	0.00032	1.3e-05	0	0	8.7e-05	0	0	0.61
1922	0.0067	0.0011	0.9	0	0.089	0	0	0	0	2.5e-05	2	0.39
1923	0.97	0.0038	0.00093	0.0076	0.008	1.1e-05	0	0	0.0068	0	0	0.61
1924	0.95	0.0079	0.0052	0.0023	0.03	6.3e-06	0	0	9.3e-05	0	0	0.61
1925	0.73	0.015	0.11	0.00057	0.15	2.7e-06	0	0	3e-06	0	0	0.61
1926	0.91	0.002	0.00015	0.015	0.0024	1.5e-05	0	0	0.067	0	0	0.61
1927	0.49	0.038	0.043	1.6e-05	0.43	0	0	0	0	0	0	0.61
1928	0.99	0.0035	0	0.0013	0.0014	6.1e-06	0	0	0	0	0	0.61
1929	0.82	0.0079	0.097	0.0034	0.066	6.5e-06	0	4.6e-06	0.0039	0.0026	0	0.61
1930	1	0.0021	0	0	0.00024	0	0	0	0	0	0	0.61
1931	1	0.00068	0	1.2e-05	8.9e-05	0	0	0	0	0	0	0.61
1932	1	0.0012	0	0	0.00025	0	0	0	0	0	0	0.61
1933	0	0	1	0	0	0	0	0	0.00058	0	2	0.39
1934	0	0	1	0	0	0	0	0	0.00052	0	2	0.39
1935	0.95	0	0	0	0	0	0.05	0	0	0	0	0.61
1936	0	0	0.63	0	0	0	0	0	0.37	0	2	0.39
1937	0	0	0.92	0	0.0018	0	0	0	0.078	0	2	0.39
1938	0.99	0.0067	4e-05	0.00058	0.0067	4.1e-06	0	0	0	0	0	0.61
1939	0.36	0.047	0.069	0	0.53	0	0	0	0	0	4	0.47
1940	0.061	0.02	0.31	0	0.61	0	0	0	1.4e-06	0	4	0.47
1941	0.87	0.011	0.046	0.0017	0.076	5e-06	0	0	0.00011	0	0	0.61
1942	0.89	0.021	0.0069	0	0.078	0	0	0	0	0	0	0.61
1943	0.99	0.0058	2.8e-06	0	0.0023	0	0	0	0	0	0	0.61
1944	0.82	0.01	0.082	0.002	0.083	5.1e-06	0	0	0.00037	0	0	0.61
1945	0.64	0.0098	0.23	0.0013	0.12	3.6e-06	0	0	0.00027	0.001	0	0.61
1946	0.86	0.014	0.032	0.00082	0.096	3.6e-06	0	0	4.9e-06	0	0	0.61
1947	0	0	0	0	0	0	0.92	0.08	0	0.0011	6	0
1948	0.72	0.0096	0.17	0.0018	0.1	4.4e-06	0	0	0.0005	0.00049	0	0.61
1949	0.98	0.011	3.7e-05	0.00025	0.013	2.7e-06	0	0	0	0	0	0.61
1950	0.95	0.019	5.4e-05	7.4e-05	0.027	1.5e-06	0	0	0	0	0	0.61
1951	0.99	0.0037	9.8e-05	0.0043	0.0044	9.3e-06	0	0	0.00021	0	0	0.61
1952	0.0005	7.6e-05	0.21	0	0.0081	0	0	6.7e-05	0	0.78	9	0.13
1953	0.0002	0	0	0	0	0	0	0	1	0	8	0.87
1954	0.11	0.0054	0.72	4.1e-05	0.16	0	0	0	0	0.00041	2	0.39
1955	0.036	0	0	0.025	0	5.1e-06	0	0	0.94	0	8	0.87
1956	0.00018	0.0016	0.42	0	0.58	0	0	0	0	0	4	0.47
1957	0.18	0.065	0.0053	0	0.75	0	0	0	0	0	4	0.47
1958	2.9e-06	2.6e-05	0.97	0	0.023	0	0	0	0.01	0	2	0.39
1959	0	0	1	0	0	0	0	0	0	0	2	0.39
1960	1	0	0	5.1e-05	0	1.6e-06	0	0	0	0	0	0.61
1961	0.99	0	0	0.0072	0	1.9e-05	0	0	6.9e-06	0	0	0.61
1962	0.74	0.019	0.097	0	0.15	0	0	0	0.00031	0	0	0.61
