SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0
1403	0	0.5	1.5e-05	0	0	0	0.0058	0	0	0.0016	0.5	5.5e-06	1	0.61
1404	0.025	0.43	0	0	0.12	0.003	3e-05	0	0	0	0.43	7.8e-06	1	0.61
1405	0	0	0	0	0	0	0.086	0.0026	0.91	5e-06	0	0	8	0.13
1406	0.026	0.42	0	0	0.13	0.0036	2.9e-05	0	0	0	0.42	1e-05	1	0.61
1407	0	0	0	0	0	0.00015	0.0096	0.0023	0.92	0.065	0	0.0002	8	0.13
1408	0	0	0	0	0	0	0.005	0	1	7.8e-06	0	0	8	0.13
1409	0	0	0	0	0	0	6.2e-05	0	1	0.0026	0	0	8	0.13
1410	0	0	1.5e-06	0	0	0	0.11	0.011	0.88	7.2e-06	0	0	8	0.13
1411	0	0	0	0	0	3.7e-05	0.0094	0.0016	0.94	0.05	0	6.9e-05	8	0.13
1412	0	0	0	0	0	0	0.0083	0.00036	0.97	0.019	0	1.1e-06	8	0.13
1413	0	0	0	0	0	0	0.006	4.2e-05	0.99	0.007	0	0	8	0.13
1414	0.0068	0.49	3e-06	0	0.01	0.00011	0.00036	0	0	0	0.49	0	1	0.61
1415	0	0	0	0	0	0	9.4e-06	0	0.98	0.023	0	0	8	0.13
1416	0.0026	0.49	9.8e-06	0	0.0045	0.00034	0.0057	0	0	0.014	0.49	0.00049	1	0.61
1417	0	0	0	0	0	0	0.00019	0	0.99	0.0073	0	0	8	0.13
1418	0	0.45	0	0.095	0	0	2e-06	0.0018	0	0	0.45	0	1	0.61
1419	0.023	0.35	0	0	0.2	0.069	0	0	0	0	0.35	0.0018	1	0.61
1420	0	0	0.00013	0	0	0	0	1	0	0	0	0	7	0.043
1421	0.0064	0.00058	0	0	0.9	0.096	0	0	0	0	0.00058	0.00013	4	0.47
1422	0.012	0.44	2.7e-06	0	0.081	0.022	0.00043	0	0	8.8e-06	0.44	0.00053	1	0.61
1423	0	0	0.00013	0	0	0	0.00049	1	5e-05	0	0	0	7	0.043
1424	0	0	0	0	0	0	0.02	0.005	0.97	0.0082	0	0	8	0.13
1425	0.0023	0.48	2.5e-05	0	0.001	2.1e-06	0.015	0	0	0.02	0.48	0.00015	1	0.61
1426	0.0084	0.49	1.1e-05	0	0.013	0.00016	0.0031	0	0	0.00033	0.49	0	1	0.61
1427	0.017	0.46	6.3e-06	0	0.056	0.0016	0.001	0	0	2.1e-05	0.46	0	1	0.61
1428	0.017	0.41	7.3e-06	0	0.13	0.033	0.002	0	0	0.00065	0.41	6.2e-06	1	0.61
1429	0.016	0.42	8e-06	0	0.12	0.034	0.0024	0	0	0.0012	0.42	2.2e-05	1	0.61
1430	0.014	0.47	7.5e-06	0	0.039	0.0009	0.0015	0	0	5.1e-05	0.47	0	1	0.61
1431	0.0047	0.5	8.9e-06	0	0.0011	0	0.0013	0	0	1.7e-06	0.5	0	1	0.61
1432	0.034	0.44	2.4e-06	0	0.089	0.00034	0.00011	0	0	0	0.44	0	1	0.61
1433	0.0079	0.49	1.2e-05	0	0.014	0.00026	0.0041	0	0	0.001	0.49	2.2e-06	1	0.61
1434	0.0082	0.49	1.2e-05	0	0.016	0.00035	0.004	0	0	0.0011	0.49	2.8e-06	1	0.61
1435	0.011	0.43	1.2e-05	0	0.07	0.024	0.0055	0	1.2e-05	0.016	0.43	0.0033	1	0.61
1436	0.004	0.48	2e-05	0	0.0041	4.5e-05	0.011	0	0	0.017	0.48	0.00035	1	0.61
1437	0.0013	0.48	3e-05	0	0.00021	0	0.02	0	0	0.016	0.48	3e-05	1	0.61
1438	0.0066	0.48	1.6e-05	0	0.015	0.00069	0.008	0	0	0.014	0.48	0.00063	1	0.61
1439	0.0024	0.39	2.2e-05	0	0.0024	3.9e-05	0.018	0	0	0.16	0.39	0.039	1	0.61
1440	0.014	0.48	6.6e-06	0	0.027	0.00022	0.001	0	0	9.1e-06	0.48	0	1	0.61
1441	0.0085	0.45	1.5e-05	0	0.036	0.0066	0.0076	0	0	0.028	0.45	0.0058	1	0.61
1442	0.0097	0.49	5.1e-06	0	0.0039	0	0.00038	0	0	0	0.49	0	1	0.61
1443	0.043	0.2	0	0	0.52	0.032	2.5e-05	0	0	0	0.2	0	4	0.47
1444	0.026	0.44	3.6e-06	0	0.097	0.0015	0.00031	0	0	0	0.44	0	1	0.61
1445	0.0017	0.5	1.5e-05	0	9.4e-05	0	0.003	0	0	6.2e-06	0.5	0	1	0.61
1446	0.013	0.47	8.6e-06	0	0.042	0.0017	0.002	0	0	0.0002	0.47	0	1	0.61
1447	0.015	0.47	7.6e-06	0	0.05	0.0019	0.0016	0	0	9.1e-05	0.47	0	1	0.61
1448	0.0018	0.5	1.5e-05	0	0.00014	0	0.0035	0	0	1.5e-05	0.5	0	1	0.61
1449	0.0045	0.46	2e-05	0	0.0076	0.00028	0.013	0	0	0.057	0.46	0.0076	1	0.61
1450	0.0012	0.38	2.8e-05	0	0.00045	1.2e-06	0.027	0	0	0.2	0.38	0.017	1	0.61
1451	0.0018	0.5	1.3e-05	0	9.1e-05	0	0.0021	0	0	1.6e-06	0.5	0	1	0.61
1452	0.026	0.33	3.3e-06	0	0.25	0.051	0.00044	0	0	8.6e-06	0.33	0	1	0.61
1453	0	0	0	1	0	0	0	0.00028	0	0	0	0	3	0
1454	0.00054	0.49	3e-05	0	1e-05	0	0.013	0	0	0.00029	0.49	0	1	0.61
1455	0.019	0.39	6.1e-06	0	0.16	0.048	0.0014	0	0	0.0003	0.39	1.6e-06	1	0.61
1456	0.0057	0.49	9.8e-06	0	0.0026	1.5e-06	0.0018	0	0	1.2e-05	0.49	0	1	0.61
1457	0.004	0.49	1.9e-05	0	0.0036	2.8e-05	0.01	0	0	0.011	0.49	0.00011	1	0.61
1458	0.005	0.49	1.4e-05	0	0.0038	1.2e-05	0.0047	0	0	0.00063	0.49	0	1	0.61
1459	0.0061	0.49	1.6e-05	0	0.01	0.00023	0.007	0	0	0.0062	0.49	7.8e-05	1	0.61
1460	0.014	0.39	8.3e-06	0	0.13	0.071	0.003	0	0.00011	0.0038	0.39	0.00029	1	0.61
1461	0.018	0.44	6.7e-06	0	0.096	0.0098	0.0014	0	0	0.00013	0.44	0	1	0.61
1462	0.0096	0.49	3.2e-06	0	0.0014	0	0.00011	0	0	0	0.49	0	1	0.61
1463	0	0	0	1	0	0	0	3.2e-05	0	0	0	0	3	0
1464	0.0016	0.5	1.2e-05	0	5.7e-05	0	0.0017	0	0	0	0.5	0	1	0.61
1465	0.05	0.36	1.3e-06	0	0.22	0.0014	4e-05	0	0	0	0.36	0	1	0.61
1466	0.029	0.46	2.5e-06	0	0.05	7.7e-05	0.00011	0	0	0	0.46	0	1	0.61
1467	4.1e-05	0.48	6.8e-05	0	0	0	0.04	0	0	0.0001	0.48	0	1	0.61
1468	0.0011	0.4	3e-05	0	0.0003	0	0.029	0	0	0.16	0.4	0.0077	1	0.61
1469	0	0	0	0	0	0	0	0.24	0.76	0	0	0	8	0.13
1470	0.0053	0.5	9.2e-06	0	0.0017	0	0.0015	0	0	4.1e-06	0.5	0	1	0.61
1471	0.0014	0.49	2.8e-05	0	0.00021	0	0.017	0	0	0.0086	0.49	7.9e-06	1	0.61
1472	3.7e-05	0.13	1.1e-05	0	1.5e-06	0	0.021	0	0	0.63	0.13	0.099	9	0.83
1473	0	0	0	0	0	2.5e-05	0	0	1	0	0	0	8	0.13
1474	2.1e-06	0.14	3.6e-05	0	0	0	0.11	0	0	0.6	0.14	0.00027	9	0.83
1475	0	0	0	0	0	0	0	0	0	0.036	0	0.96	11	0.96
1476	0.00011	0.49	2.7e-05	0	0	0	0.022	0	0	0.0047	0.49	0	1	0.61
1477	0	0	0	0	3.9e-06	0.00047	0	0.0059	0.99	0	0	0	8	0.13
1478	0	0	0	0	0	0	0	0.43	0.57	0	0	0	8	0.13
1479	0.028	0.45	0	0	0.064	0.00014	1.7e-05	0	0	0	0.45	0	1	0.61
1480	3.8e-05	0.48	4e-05	0	0	0	0.041	0	0	0.0074	0.48	0	1	0.61
1481	0	0	0	0	0	0.00011	0	0	1	0	0	0	8	0.13
1482	8.4e-05	0.36	2.9e-05	0	1.5e-06	0	0.043	0	0	0.23	0.36	0.0019	1	0.61
1483	3.9e-05	0.31	3.1e-05	0	0	0	0.056	0	0	0.33	0.31	0.0017	9	0.83
1484	0.001	0.48	3.2e-05	0	0.00013	0	0.023	0	0	0.02	0.48	3.3e-05	1	0.61
1485	0.0049	0.49	1.3e-05	0	0.0029	4e-06	0.0034	0	0	0.00014	0.49	0	1	0.61
1486	0.045	0.4	1.6e-06	0	0.15	0.00055	5.1e-05	0	0	0	0.4	0	1	0.61
1487	0.0006	0.49	3.4e-05	0	2e-05	0	0.02	0	0	0.0024	0.49	0	1	0.61
1488	2.7e-05	0.49	6.2e-05	0	0	0	0.025	0	0	4.6e-06	0.49	0	1	0.61
1489	0.012	0.49	4.2e-06	0	0.0059	1e-06	0.00026	0	0	0	0.49	0	1	0.61
1490	0.036	0.014	0	0	0.93	0.0076	0	0	0	0	0.014	0	4	0.47
1491	0.0089	0.49	8.2e-06	0	0.0086	2e-05	0.0014	0	0	1.2e-05	0.49	0	1	0.61
1492	0.0097	0.49	5.2e-06	0	0.004	0	0.0004	0	0	0	0.49	0	1	0.61
1493	0.0039	0.49	1.5e-05	0	0.0017	1.7e-06	0.0045	0	0	0.00027	0.49	0	1	0.61
1494	0	0	0	0	3.4e-05	0.00085	0	0.083	0.92	0	0	0	8	0.13
1495	0.0017	0.48	2.7e-05	0	0.00043	0	0.016	0	0	0.013	0.48	3.1e-05	1	0.61
1496	0	0	0	0	0	0	0	0.99	0.0097	0	0	0	7	0.043
1497	0.0049	0.49	1.7e-05	0	0.0058	7e-05	0.0082	0	0	0.007	0.49	6.6e-05	1	0.61
1498	0.011	0.48	9.8e-06	0	0.027	0.00071	0.0026	0	0	0.00031	0.48	0	1	0.61
1499	0	0	0	0	0	0	0	1	7.7e-05	0	0	0	7	0.043
1500	0.037	0.035	0	0	0.87	0.025	0	0	0	0	0.035	0	4	0.47
1501	0.037	0.13	0	0	0.63	0.071	1.3e-05	0	0	0	0.13	0	4	0.47
1502	0.0068	0.49	1.1e-05	0	0.0068	2.9e-05	0.003	0	0	0.00018	0.49	0	1	0.61
1503	0	0	0	0	0	0	0	1	0	0	0	0	7	0.043
1504	0.0082	0.48	1.2e-05	0	0.017	0.00041	0.0042	0	0	0.0014	0.48	4.8e-06	1	0.61
1505	0.0057	0.48	1.7e-05	0	0.01	0.00032	0.0087	0	0	0.015	0.48	0.00051	1	0.61
1506	0.013	0.44	1.1e-05	0	0.074	0.018	0.004	0	0	0.0046	0.44	0.00022	1	0.61
1507	0.0026	0.46	2.4e-05	0	0.0018	1.1e-05	0.017	0	0	0.051	0.46	0.002	1	0.61
1508	0.017	0.34	6e-06	0	0.18	0.11	0.0017	0	4.6e-05	0.00091	0.34	2.4e-05	1	0.61
1509	0.00045	0.5	2.7e-05	0	4.4e-06	0	0.0092	0	0	4e-05	0.5	0	1	0.61
1510	0	0	0	0	0	0	0	0	0	1	0	0	9	0.83
1511	0.0087	0.45	1.4e-05	0	0.038	0.0076	0.0075	0	0	0.029	0.45	0.0065	1	0.61
1512	0.0061	0.49	1.4e-05	0	0.0081	9.1e-05	0.0054	0	0	0.0018	0.49	4.8e-06	1	0.61
1513	0.0056	0.48	1.8e-05	0	0.01	0.00032	0.0093	0	0	0.018	0.48	0.00077	1	0.61
1514	0.035	0.41	2.5e-06	0	0.15	0.0021	0.00015	0	0	0	0.41	0	1	0.61
1515	0.011	0.48	9.2e-06	0	0.02	0.00028	0.0021	0	0	0.00011	0.48	0	1	0.61
1516	0.024	0.4	4.3e-06	0	0.16	0.013	0.00059	0	0	9e-06	0.4	0	1	0.61
1517	0.00069	0.5	1.4e-05	0	3.9e-06	0	0.0016	0	0	0	0.5	0	1	0.61
1518	0.013	0.49	3e-06	0	0.0037	0	0.00011	0	0	0	0.49	0	1	0.61
1519	0.0094	0.49	7.6e-06	0	0.0087	1.7e-05	0.0012	0	0	6.3e-06	0.49	0	1	0.61
1520	0.0031	0.5	1.5e-05	0	0.00078	0	0.0042	0	0	0.00011	0.5	0	1	0.61
1521	0.0048	0.5	3.8e-06	0	0.00018	0	0.00012	0	0	0	0.5	0	1	0.61
1522	0.022	0.055	0	0	0.66	0.21	4.4e-06	0	0	0	0.055	0	4	0.47
1523	0.0064	0.49	1.5e-05	0	0.011	0.00027	0.0066	0	0	0.0052	0.49	5.9e-05	1	0.61
1524	0	0	0	0.91	0	0	0	0.086	0.0013	0	0	0	3	0
1525	0.016	0.47	6.1e-06	0	0.042	0.00063	0.0009	0	0	9.3e-06	0.47	0	1	0.61
1526	0.042	0.27	1.2e-06	0	0.4	0.021	5.6e-05	0	0	0	0.27	0	4	0.47
1527	0.029	0.037	0	0	0.83	0.073	0	0	0	0	0.037	0	4	0.47
1528	0	0	0	0	0	0	0	1	0.0035	0	0	0	7	0.043
1529	0.02	0.22	2.4e-06	0	0.32	0.22	0.00038	0	0	2.4e-05	0.22	0	4	0.47
1530	0	0	0	1	0	0	0	2.1e-05	0	0	0	0	3	0
1531	0.0047	0.45	1.9e-05	0	0.0092	0.00043	0.012	0	0	0.062	0.45	0.011	1	0.61
1532	0.003	0.46	2.3e-05	0	0.0024	2.1e-05	0.016	0	0	0.048	0.46	0.0022	1	0.61
1533	0.0029	0.00093	0	0	0.44	0.56	0	0	0	0	0.00093	0	5	0.39
1534	0	0	0	1	0	0	0	0	0	0	0	0	3	0
1535	0	0	0	0	0	0	0	1	0.00036	0	0	0	7	0.043
1536	0	0	0	0	0	0	0	1	0.00014	0	0	0	7	0.043
1537	0.019	0.46	5.4e-06	0	0.058	0.0011	0.00072	0	0	5.7e-06	0.46	0	1	0.61
1538	0.00022	0.45	5.7e-05	0	2.9e-06	0	0.059	0	0	0.043	0.45	1e-05	1	0.61
1539	0.016	0.24	3.3e-06	0	0.26	0.25	0.00074	0	0.00065	0.0002	0.24	2.5e-06	4	0.47
1540	0.0059	0.5	5.3e-06	0	0.00075	0	0.00034	0	0	0	0.5	0	1	0.61
1541	0.017	0.48	4.6e-06	0	0.023	5e-05	0.0004	0	0	0	0.48	0	1	0.61
1542	0.0034	0.49	1.7e-05	0	0.0015	1.7e-06	0.0064	0	0	0.0009	0.49	0	1	0.61
1543	0.0089	0.48	1.3e-05	0	0.027	0.0019	0.0054	0	0	0.0053	0.48	0.00013	1	0.61
1544	0.015	0.47	6.5e-06	0	0.038	0.00055	0.001	0	0	1.4e-05	0.47	0	1	0.61
1545	0	0.5	1.5e-06	0	0	0	5.4e-05	0	0	0	0.5	0	1	0.61
1546	0	0	0	0.99	0	0	0	0.0058	0	0	0	0	3	0
1547	0.0059	0.49	4.2e-06	0	0.011	0.00018	0.00083	0	0	3e-05	0.49	0	1	0.61
1548	0	0	0	0	0	0	0	0	0	0.14	0	0.86	11	0.96
1549	0.012	0.28	1.5e-06	0	0.19	0.23	0.00025	0	0	1.7e-05	0.28	0	1	0.61
1550	0	0.45	0	0.095	0	0	0	0.0009	0	0	0.45	0	1	0.61
1551	0	0.5	5.7e-06	0	0	0	0.00085	0	0	1.4e-05	0.5	0	1	0.61
1552	0.0093	0.47	3.5e-06	0	0.044	0.0056	0.00069	0	0	4.6e-05	0.47	0	1	0.61
1553	0	0.49	2.2e-05	0	0	0	0.012	0	0	0.0097	0.49	2.9e-05	1	0.61
1554	0.029	0.48	0	0	0.019	3.5e-06	0	0	0	0	0.48	0	1	0.61
1555	0	0.5	2.5e-06	0	0	0	8.3e-05	0	0	0	0.5	0	1	0.61
1556	0.0097	0.47	0	0	0.042	0.013	0	0	0	2.1e-06	0.47	0.00048	1	0.61
1557	0.019	0.034	0	0	0.63	0.28	0	0	0	0	0.034	0.0039	4	0.47
1558	0.0095	0.48	0	0	0.021	0.00093	0	0	0	0	0.48	6.8e-06	1	0.61
1559	0.013	0.47	0	0	0.037	0.0026	0	0	0	0	0.47	2.4e-05	1	0.61
1560	0.0091	0.48	0	0	0.024	0.0021	0	0	0	0	0.48	2.6e-05	1	0.61
1561	0.0061	0.04	0	0	0.18	0.64	0	0	0.00053	0.015	0.04	0.078	5	0.39
1562	0.028	0.34	0	0	0.24	0.053	0	0	0	0	0.34	0.00083	1	0.61
1563	0	0.45	0	0.095	0	0	0	0.00022	0	0	0.45	0	1	0.61
1564	0.002	0.5	0	0	0.00035	0	0	0	0	0	0.5	0	1	0.61
1565	0.023	0.43	0	0	0.1	0.007	0	0	0	0	0.43	4.8e-05	1	0.61
1566	2.7e-05	2.3e-05	0	0	0.0057	0.2	0.00015	0	0.2	0.51	2.3e-05	0.082	9	0.83
1567	0.00048	8.6e-05	0	0	0.14	0.82	0	0	0	0	8.6e-05	0.04	5	0.39
1568	0.011	0.14	0	0	0.2	0.45	1.5e-06	0	0.0018	0.014	0.14	0.05	5	0.39
1569	0.016	0.39	0	0	0.12	0.074	0	0	0	2.6e-05	0.39	0.0035	1	0.61
1570	0.056	0.23	0	0	0.48	0.017	0	0	0	0	0.23	3.7e-05	4	0.47
1571	0.016	0.49	0	0	0.013	1.3e-05	0	0	0	0	0.49	0	1	0.61
1572	0.0042	0.011	0	0	0.21	0.7	0	0	0	0.0005	0.011	0.061	5	0.39
1573	0.016	0.26	0	0	0.2	0.25	0	0	1.2e-05	0.00083	0.26	0.019	1	0.61
1574	0.0012	0.5	0	0	0.00017	0	0	0	0	0	0.5	0	1	0.61
1575	0.00012	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1576	0.012	0.49	0	0	0.015	0.00011	0	0	0	0	0.49	0	1	0.61
1577	0	0.5	4.9e-06	0	0	0	0.00057	0	0	2.7e-06	0.5	0	1	0.61
1578	0.0065	0.49	4.1e-06	0	0.017	0.00089	0.00081	0	0	1.9e-05	0.49	7e-06	1	0.61
1579	0	0	0	1	0	0	0	0	0	0	0	0	3	0
1580	0.003	0.5	7.1e-06	0	0.0034	4.9e-05	0.0025	0	0	0.00069	0.5	1.6e-06	1	0.61
1581	0.013	0.37	2.3e-06	0	0.14	0.11	0.00042	0	0	3.9e-05	0.37	0	1	0.61
1582	0.0061	0.47	5.9e-06	0	0.034	0.015	0.0024	0	0	0.0037	0.47	0.00028	1	0.61
1583	8.7e-05	0.47	3.2e-05	0	0	0	0.034	0	0	0.022	0.47	5.5e-06	1	0.61
1584	1.2e-05	0.05	5e-06	0	0	0	0.012	0	0	0.66	0.05	0.23	9	0.83
1585	0.0071	0.48	4.7e-06	0	0.03	0.0051	0.0013	0	0	0.00035	0.48	2e-06	1	0.61
1586	0.0039	0.49	7.5e-06	0	0.01	0.0011	0.0034	0	0	0.0049	0.49	0.00021	1	0.61
1587	0.013	0.089	0	0	0.38	0.43	9.2e-06	0	0	0	0.089	0	5	0.39
1588	0.0031	0.49	7.4e-06	0	0.0041	9.1e-05	0.0029	0	0	0.0013	0.49	6.8e-06	1	0.61
1589	0	0.42	4.5e-06	0	0	0	0.00082	0	0	0.031	0.42	0.12	1	0.61
1590	0.0015	0.49	1.1e-05	0	0.00089	6.4e-06	0.0066	0	0	0.0093	0.49	0.00014	1	0.61
1591	0.0081	0.46	4.4e-06	0	0.053	0.022	0.0013	0	0	0.00061	0.46	1e-05	1	0.61
1592	0.01	0.42	3.3e-06	0	0.092	0.059	0.0008	0	0	0.00021	0.42	1.9e-06	1	0.61
1593	0.013	0.47	2.2e-06	0	0.046	0.0016	0.00023	0	0	0	0.47	0	1	0.61
1594	0.02	0.38	1.3e-06	0	0.19	0.04	0.00012	0	0	0	0.38	0	1	0.61
1595	0.0098	0.48	2.6e-06	0	0.023	0.00037	0.00029	0	0	1.1e-06	0.48	0	1	0.61
1596	0.004	0.5	4.1e-06	0	0.0027	5.2e-06	0.00067	0	0	4.5e-06	0.5	0	1	0.61
1597	0.00085	0.49	1.4e-05	0	0.00021	0	0.009	0	0	0.01	0.49	5.9e-05	1	0.61
1598	0.011	0.2	0	0	0.23	0.37	0.00012	0	0	4.8e-06	0.2	0	5	0.39
1599	0.039	0.093	0	0	0.72	0.052	3.5e-06	0	0	0	0.093	0	4	0.47
1600	0.014	0.012	0	0	0.75	0.21	0	0	0	0	0.012	0	4	0.47
1601	0	0.5	5.7e-06	0	0	0	0.00081	0	0	1.3e-05	0.5	0.0015	1	0.61
1602	0.026	0.28	2.5e-06	0	0.32	0.09	0.0003	0	0	4.7e-06	0.28	0	4	0.47
1603	0.02	0.47	4.5e-06	0	0.048	0.00036	0.00044	0	0	0	0.47	0	1	0.61
1604	0.013	0.44	2.5e-06	0	0.094	0.021	0.00038	0	0	1.1e-05	0.44	0	1	0.61
1605	0.03	0.26	1.8e-06	0	0.38	0.077	0.00016	0	0	0	0.26	0	4	0.47
1606	0.015	0.37	1.8e-06	0	0.17	0.072	0.00024	0	0	5.3e-06	0.37	0	1	0.61
1607	0.022	0.42	1.2e-06	0	0.14	0.0083	8e-05	0	0	0	0.42	0	1	0.61
1608	0.01	0.44	3.5e-06	0	0.077	0.036	0.00084	0	0	0.00018	0.44	1.2e-06	1	0.61
1609	0.043	0.041	0	0	0.84	0.031	0	0	0	0	0.041	4.2e-05	4	0.47
1610	0.014	0.061	0	0	0.38	0.46	0	0	0	8.3e-06	0.061	0.02	5	0.39
1611	0.0025	0.5	0	0	0.00095	2.7e-06	0	0	0	0	0.5	0	1	0.61
1612	0	0.45	0	0.095	0	0	0	1.1e-05	0	0	0.45	0	1	0.61
1613	0.011	0.47	0	0	0.036	0.0036	0	0	0	0	0.47	4.8e-05	1	0.61
1614	0.052	0.29	0	0	0.36	0.012	0	0	0	0	0.29	2.9e-05	4	0.47
1615	0.0041	0.5	3e-06	0	0.0015	0	0.00029	0	0	0	0.5	0	1	0.61
1616	0.0032	0.5	6.6e-06	0	0.0036	4.3e-05	0.0021	0	0	0.00037	0.5	0	1	0.61
1617	0.016	0.19	0	0	0.24	0.33	0	0	4.1e-06	0.00071	0.19	0.024	5	0.39
1618	0.023	0.36	0	0	0.19	0.062	0	0	0	0	0.36	0.0015	1	0.61
1619	0.0055	0.49	0	0	0.0066	0.00014	0	0	0	0	0.49	0	1	0.61
1620	0.0034	0.5	0	0	0.0035	0.00011	0	0	0	0	0.5	0	1	0.61
1621	0.013	0.48	0	0	0.019	0.00015	0	0	0	0	0.48	0	1	0.61
1622	0.014	0.45	0	0	0.066	0.014	0	0	0	0	0.45	0.0003	1	0.61
1623	0.0053	0.5	0	0	0.0045	3.3e-05	0	0	0	0	0.5	0	1	0.61
1624	0.00089	0.5	1.2e-05	0	0.00017	0	0.0061	0	0	0.002	0.5	1.7e-06	1	0.61
1625	0.032	0.48	0	0	0.011	0	0	0	0	0	0.48	0	1	0.61
1626	0	0.5	1.1e-06	0	0	0	1.3e-05	0	0	0	0.5	0	1	0.61
1627	0.0012	0.5	0	0	3e-05	0	0	0	0	0	0.5	0	1	0.61
1628	4.5e-05	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.61
1629	0	0.5	1.4e-06	0	0	0	4.3e-05	0	0	0	0.5	0	1	0.61
1630	0	0.5	2.4e-06	0	0	0	9.9e-05	0	0	0	0.5	4.7e-05	1	0.61
1631	0.0039	0.49	7e-06	0	0.0079	0.00044	0.0027	0	0	0.0018	0.49	2.1e-05	1	0.61
1632	0.00045	0.35	1.5e-05	0	0.00013	0	0.017	0	0	0.23	0.35	0.05	1	0.61
1633	0.012	0.46	0	0	0.052	0.012	0	0	0	0	0.46	0.00033	1	0.61
1634	0.016	0.44	0	0	0.084	0.02	0	0	0	0	0.44	0.00048	1	0.61
1635	0.0069	0.49	0	0	0.007	5.9e-05	0	0	0	0	0.49	0	1	0.61
1636	0.0024	0.5	0	0	0.00026	0	0	0	0	0	0.5	0	1	0.61
1637	0.0025	0.5	5.7e-06	0	0.0011	0	0.0013	0	0	2.6e-05	0.5	0	1	0.61
1638	0.012	0.42	0	0	0.083	0.063	0	0	2.1e-05	0.0003	0.42	0.0041	1	0.61
1639	0.0048	0.49	6.3e-06	0	0.014	0.0015	0.0024	0	0	0.0017	0.49	2.8e-05	1	0.61
1640	0.00016	0.5	0	0	1e-06	0	0	0	0	0	0.5	0	1	0.61
1641	0.0041	0.079	0	0	0.11	0.48	8.5e-05	0.00051	0.25	1.8e-05	0.079	0	5	0.39
1642	0.039	0.29	0	0	0.35	0.04	0	0	0	0	0.29	0.0003	4	0.47
1643	0.017	0.39	1.7e-06	0	0.16	0.048	0.00019	0	0	2e-06	0.39	0	1	0.61
1644	0.0061	0.49	0	0	0.014	0.0017	0	0	0	0	0.49	3.4e-05	1	0.61
1645	0.012	0.4	2.6e-06	0	0.12	0.073	0.00051	0	0	5.7e-05	0.4	0	1	0.61
1646	0.00099	0.5	0	0	7.6e-05	0	0	0	0	0	0.5	0	1	0.61
1647	0	0.5	9.9e-06	0	0	0	0.0017	0	0	3e-06	0.5	0	1	0.61
1648	0	0	0	0	0	0	1.2e-06	0	0.16	0.84	0	0	9	0.83
1649	0	0	0	0	0	0	0	0	0.9	0.1	0	0	8	0.13
1650	0.0022	0.5	0	0	0.00088	3.3e-06	0	0	0	0	0.5	0	1	0.61
1651	0.00096	0.0003	0	0	0.18	0.78	0	0	0	0	0.0003	0.037	5	0.39
1652	0.015	0.45	0	0	0.069	0.013	0	0	0	0	0.45	0.00027	1	0.61
1653	0.05	0.33	0	0	0.29	0.0075	0	0	0	0	0.33	1.6e-05	1	0.61
1654	0	0.45	0	0.095	0	0	0	0	0	0	0.45	0	1	0.61
1655	0.038	0.0094	0	0	0.94	0.0069	0	0	0	0	0.0094	1.5e-06	4	0.47
1656	0.012	0.48	2.2e-06	0	0.031	0.00049	0.0002	0	0	0	0.48	0	1	0.61
1657	0.041	0.092	0	0	0.7	0.073	0	0	0	0	0.092	0.00033	4	0.47
1658	0.012	0.49	1.5e-06	0	0.014	1.7e-05	7.1e-05	0	0	0	0.49	0	1	0.61
1659	0.00091	0.5	0	0	1.2e-05	0	0	0	0	0	0.5	0	1	0.61
1660	0.011	0.42	0	0	0.079	0.064	2.5e-06	0	7.9e-05	0.00053	0.42	0.0045	1	0.61
1661	0.04	0.42	0	0	0.12	0.001	0	0	0	0	0.42	0	1	0.61
1662	0	0.45	1e-06	0.094	0	0	4e-05	0.0078	8.7e-05	0	0.45	0	1	0.61
1663	0.0076	0.44	4.8e-06	0	0.059	0.045	0.0017	0	2e-06	0.002	0.44	0.00014	1	0.61
1664	0.013	0.48	0	0	0.026	0.00052	0	0	0	0	0.48	1.7e-06	1	0.61
1665	0.014	0.44	0	0	0.083	0.029	0	0	0	1.2e-06	0.44	0.00093	1	0.61
1666	0	0	0	0	0	0.24	0	0	0	3.6e-06	0	0.76	11	0.96
1667	0	0.49	2.2e-05	0	0	0	0.0096	0	0	0.00085	0.49	0	1	0.61
1668	0	0.5	4.5e-06	0	0	0	0.0003	0	0	0	0.5	0	1	0.61
1669	0.0024	0.5	0	0	0.00074	0	0	0	0	0	0.5	0	1	0.61
1670	0	0.5	3.2e-06	0	0	0	0.0002	0	0	0	0.5	0	1	0.61
1671	0.012	0.43	0	0	0.075	0.041	0	0	0	3.5e-05	0.43	0.002	1	0.61
1672	0.0023	0.5	0	0	0.00038	0	0	0	0	0	0.5	0	1	0.61
1673	0.016	0.48	0	0	0.023	0.00012	0	0	0	0	0.48	0	1	0.61
1674	0	0.5	5.6e-06	0	0	0	0.00065	0	0	1.3e-06	0.5	0	1	0.61
1675	0	0.5	1.5e-06	0	0	0	1.8e-05	0	0	0	0.5	0	1	0.61
1676	0	0	8.4e-06	0	0	0	0.089	0.064	0.85	0.00015	0	0	8	0.13
