SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0
878	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0.62
879	0	0.11	0	0.078	0	0.091	0.11	0.078	0.11	0.06	0.078	0.06	0	0	0	0.06	0.078	0.078	6	0.15
880	0.089	0.17	0.089	0.013	0	0.14	0.17	0.013	0.17	0.0097	0.013	0.0097	0	3.4e-05	0.089	0.0097	0.013	0.013	6	0.15
881	0	0.074	0	0.098	0	0.06	0.074	0.098	0.074	0.076	0.098	0.076	0	0	0	0.076	0.098	0.098	3	0.23
882	0.00018	0.12	0.00018	0.074	0	0.096	0.12	0.074	0.12	0.058	0.074	0.058	0	3.3e-05	0.00018	0.058	0.074	0.074	6	0.15
883	0.00033	0.21	0.00033	0.027	0	0.17	0.21	0.027	0.21	0.021	0.027	0.021	0	0	0.00033	0.021	0.027	0.027	6	0.15
884	2.9e-05	0.093	2.9e-05	0.088	0	0.075	0.093	0.088	0.093	0.068	0.088	0.068	0	1.5e-05	2.9e-05	0.068	0.088	0.088	6	0.15
885	2.8e-05	0.2	2.8e-05	0.034	0	0.16	0.2	0.034	0.2	0.026	0.034	0.026	0	0	2.8e-05	0.026	0.034	0.034	6	0.15
886	8.7e-05	0.098	8.7e-05	0.085	0	0.079	0.098	0.085	0.098	0.066	0.085	0.066	0	5.3e-05	8.7e-05	0.066	0.085	0.085	6	0.15
887	0.11	0.17	0.11	2e-05	2e-06	0.14	0.17	2e-05	0.17	1.5e-05	2e-05	1.5e-05	0	0	0.11	1.5e-05	2e-05	2e-05	6	0.15
888	0.052	0.22	0.052	0.00022	1.1e-06	0.18	0.22	0.00022	0.22	0.00017	0.00022	0.00017	0	0	0.052	0.00017	0.00022	0.00022	6	0.15
889	5.9e-05	0.1	5.9e-05	0.083	0	0.083	0.1	0.083	0.1	0.064	0.083	0.064	0	2.1e-05	5.9e-05	0.064	0.083	0.083	6	0.15
890	0.0024	0.1	0.0024	0.081	0	0.083	0.1	0.081	0.1	0.063	0.081	0.063	0.0018	0.0051	0.0024	0.063	0.081	0.081	6	0.15
891	0.033	0.24	0.033	0.00079	0	0.19	0.24	0.00079	0.24	0.00061	0.00079	0.00061	0	0	0.033	0.00061	0.00079	0.00079	6	0.15
892	0.005	0.19	0.005	0.037	0	0.15	0.19	0.037	0.19	0.029	0.037	0.029	0	2.7e-05	0.005	0.029	0.037	0.037	6	0.15
893	0	0.25	0	0.0043	0	0.2	0.25	0.0043	0.25	0.0034	0.0043	0.0034	0	0	0	0.0034	0.0043	0.0043	6	0.15
894	0	0.088	0	0.091	0	0.07	0.088	0.091	0.088	0.071	0.091	0.071	0	0	0	0.071	0.091	0.091	3	0.23
895	0.0023	0.12	0.0023	0.071	0	0.1	0.12	0.071	0.12	0.055	0.071	0.055	1.4e-05	0.001	0.0023	0.055	0.071	0.071	6	0.15
896	0.043	0.23	0.043	6.5e-06	1.5e-06	0.18	0.23	6.5e-06	0.23	5e-06	6.5e-06	5e-06	0	0	0.043	5e-06	6.5e-06	6.5e-06	6	0.15
897	0.31	0.016	0.31	0	0	0.013	0.016	0	0.016	0	0	0	0	0	0.31	0	0	0	0	0.083
898	0.12	0.17	0.12	0.00034	0	0.13	0.17	0.00034	0.17	0.00026	0.00034	0.00026	0	0	0.12	0.00026	0.00034	0.00034	6	0.15
899	0.046	0.22	0.046	0.0061	0	0.17	0.22	0.0061	0.22	0.0047	0.0061	0.0047	0	0	0.046	0.0047	0.0061	0.0061	6	0.15
900	0.25	0.065	0.25	3.1e-05	0	0.052	0.065	3.1e-05	0.065	2.4e-05	3.1e-05	2.4e-05	0	0	0.25	2.4e-05	3.1e-05	3.1e-05	0	0.083
901	0.3	0.025	0.3	0	3.4e-06	0.02	0.025	0	0.025	0	0	0	0	0	0.3	0	0	0	0	0.083
902	0.26	0.055	0.26	1.5e-05	1.9e-06	0.044	0.055	1.5e-05	0.055	1.2e-05	1.5e-05	1.2e-05	0	0	0.26	1.2e-05	1.5e-05	1.5e-05	0	0.083
903	0.0028	0.26	0.0028	0.0014	0	0.21	0.26	0.0014	0.26	0.0011	0.0014	0.0011	0	0	0.0028	0.0011	0.0014	0.0014	6	0.15
904	0	0.14	0	0.061	0	0.12	0.14	0.061	0.14	0.048	0.061	0.048	0	0.00016	0	0.048	0.061	0.061	6	0.15
905	0	0.093	0	0.088	0	0.075	0.093	0.088	0.093	0.068	0.088	0.068	0	0.0061	0	0.068	0.088	0.088	6	0.15
906	0.33	0.0056	0.33	0	1.6e-06	0.0045	0.0056	0	0.0056	0	0	0	0	0	0.33	0	0	0	0	0.083
907	0.00026	0.16	0.00026	0.052	0	0.13	0.16	0.052	0.16	0.04	0.052	0.04	0	2.6e-06	0.00026	0.04	0.052	0.052	6	0.15
908	0.00028	0.26	0.00028	0.00048	0	0.21	0.26	0.00048	0.26	0.00037	0.00048	0.00037	0	0	0.00028	0.00037	0.00048	0.00048	6	0.15
909	0.073	0.18	0.073	0.011	0	0.15	0.18	0.011	0.18	0.0084	0.011	0.0084	0	8.3e-06	0.073	0.0084	0.011	0.011	6	0.15
910	0.0044	0.18	0.0044	0.041	0	0.15	0.18	0.041	0.18	0.031	0.041	0.031	0	4e-05	0.0044	0.031	0.041	0.041	6	0.15
911	9.9e-05	0.084	9.9e-05	0.093	0	0.068	0.084	0.093	0.084	0.072	0.093	0.072	0	0.0002	9.9e-05	0.072	0.093	0.093	3	0.23
912	0.0063	0.23	0.0063	0.014	0	0.19	0.23	0.014	0.23	0.011	0.014	0.011	0	0	0.0063	0.011	0.014	0.014	6	0.15
913	2.8e-05	0.19	2.8e-05	0.04	0	0.15	0.19	0.04	0.19	0.031	0.04	0.031	0	0	2.8e-05	0.031	0.04	0.04	6	0.15
914	0	0.22	0	0.02	0	0.18	0.22	0.02	0.22	0.015	0.02	0.015	0	0	0	0.015	0.02	0.02	6	0.15
915	0	0.26	0	0.0022	0	0.21	0.26	0.0022	0.26	0.0017	0.0022	0.0017	0	0	0	0.0017	0.0022	0.0022	6	0.15
916	0.0026	0.24	0.0026	0.013	0	0.19	0.24	0.013	0.24	0.0099	0.013	0.0099	0	0	0.0026	0.0099	0.013	0.013	6	0.15
917	0.32	0.0092	0.32	0	1.4e-06	0.0074	0.0092	0	0.0092	0	0	0	0	0	0.32	0	0	0	0	0.083
918	0.2	0.1	0.2	0.00049	1.4e-06	0.083	0.1	0.00049	0.1	0.00038	0.00049	0.00038	0	0	0.2	0.00038	0.00049	0.00049	0	0.083
919	0.15	0.15	0.15	1.8e-05	2.2e-06	0.12	0.15	1.8e-05	0.15	1.4e-05	1.8e-05	1.4e-05	0	0	0.15	1.4e-05	1.8e-05	1.8e-05	0	0.083
920	0.0005	0.26	0.0005	0.00043	0	0.21	0.26	0.00043	0.26	0.00033	0.00043	0.00033	0	0	0.0005	0.00033	0.00043	0.00043	6	0.15
921	7e-05	0.25	7e-05	0.0044	0	0.2	0.25	0.0044	0.25	0.0034	0.0044	0.0034	0	0	7e-05	0.0034	0.0044	0.0044	6	0.15
922	0.15	0.14	0.15	0.00057	1.4e-06	0.11	0.14	0.00057	0.14	0.00044	0.00057	0.00044	0	0	0.15	0.00044	0.00057	0.00057	0	0.083
923	0.27	0.049	0.27	4.9e-05	1.5e-06	0.04	0.049	4.9e-05	0.049	3.8e-05	4.9e-05	3.8e-05	0	0	0.27	3.8e-05	4.9e-05	4.9e-05	0	0.083
924	0.0054	0.21	0.0054	0.024	0	0.17	0.21	0.024	0.21	0.019	0.024	0.019	0	2.7e-06	0.0054	0.019	0.024	0.024	6	0.15
925	0.17	0.13	0.17	9.8e-05	1.8e-06	0.11	0.13	9.8e-05	0.13	7.6e-05	9.8e-05	7.6e-05	0	0	0.17	7.6e-05	9.8e-05	9.8e-05	0	0.083
926	0.31	0.017	0.31	0	2.1e-06	0.013	0.017	0	0.017	0	0	0	0	0	0.31	0	0	0	0	0.083
927	0	1.7e-06	0	0.14	0	1.4e-06	1.7e-06	0.14	1.7e-06	0.11	0.14	0.11	0	0	0	0.11	0.14	0.14	3	0.23
928	3.2e-05	0.03	3.2e-05	0.12	0	0.024	0.03	0.12	0.03	0.092	0.12	0.092	0.0016	0.018	3.2e-05	0.092	0.12	0.12	3	0.23
929	0.33	0.00086	0.33	0	1.1e-06	0.00069	0.00086	0	0.00086	0	0	0	0	0	0.33	0	0	0	0	0.083
930	0	0.00089	0	0.14	0	0.00072	0.00089	0.14	0.00089	0.11	0.14	0.11	0	0	0	0.11	0.14	0.14	3	0.23
931	0.11	0.17	0.11	0.00029	1.4e-06	0.14	0.17	0.00029	0.17	0.00023	0.00029	0.00023	0	0	0.11	0.00023	0.00029	0.00029	6	0.15
932	0.01	0.25	0.01	4.3e-06	0	0.2	0.25	4.3e-06	0.25	3.3e-06	4.3e-06	3.3e-06	0	0	0.01	3.3e-06	4.3e-06	4.3e-06	6	0.15
933	0.33	0.0048	0.33	0	0	0.0039	0.0048	0	0.0048	0	0	0	0	0	0.33	0	0	0	0	0.083
934	0	0.12	0	0.075	0	0.096	0.12	0.075	0.12	0.058	0.075	0.058	0	0	0	0.058	0.075	0.075	6	0.15
935	0	0.25	0	0.0041	0	0.21	0.25	0.0041	0.25	0.0032	0.0041	0.0032	0	0	0	0.0032	0.0041	0.0041	6	0.15
936	0.00056	0.26	0.00056	0.00017	0	0.21	0.26	0.00017	0.26	0.00013	0.00017	0.00013	0	0	0.00056	0.00013	0.00017	0.00017	6	0.15
937	0.00027	0.26	0.00027	0.0017	0	0.21	0.26	0.0017	0.26	0.0013	0.0017	0.0013	0	0	0.00027	0.0013	0.0017	0.0017	6	0.15
938	0.00062	0.15	0.00062	0.061	0	0.12	0.15	0.061	0.15	0.047	0.061	0.047	0	3.5e-05	0.00062	0.047	0.061	0.061	6	0.15
939	0.33	0.00045	0.33	0	0	0.00037	0.00045	0	0.00045	0	0	0	0	0	0.33	0	0	0	0	0.083
940	0.0023	0.26	0.0023	0.00022	0	0.21	0.26	0.00022	0.26	0.00017	0.00022	0.00017	0	0	0.0023	0.00017	0.00022	0.00022	6	0.15
941	0.021	0.24	0.021	0.00085	0	0.2	0.24	0.00085	0.24	0.00066	0.00085	0.00066	0	0	0.021	0.00066	0.00085	0.00085	6	0.15
942	0	5.5e-05	0	0.14	0	4.4e-05	5.5e-05	0.14	5.5e-05	0.11	0.14	0.11	0	6.7e-06	0	0.11	0.14	0.14	3	0.23
943	0.02	0.25	0.02	0.00036	0	0.2	0.25	0.00036	0.25	0.00028	0.00036	0.00028	0	0	0.02	0.00028	0.00036	0.00036	6	0.15
944	0.2	0.11	0.2	0	5.6e-06	0.087	0.11	0	0.11	0	0	0	0	0	0.2	0	0	0	0	0.083
945	0.33	6.7e-05	0.33	0	0	5.4e-05	6.7e-05	0	6.7e-05	0	0	0	0	0	0.33	0	0	0	0	0.083
946	1.2e-05	0.24	1.2e-05	0.013	0	0.19	0.24	0.013	0.24	0.01	0.013	0.01	0	0	1.2e-05	0.01	0.013	0.013	6	0.15
947	0.31	0.016	0.31	0	0	0.013	0.016	0	0.016	0	0	0	0	0	0.31	0	0	0	0	0.083
948	0.012	0.24	0.012	0.0053	0	0.2	0.24	0.0053	0.24	0.0041	0.0053	0.0041	0	0	0.012	0.0041	0.0053	0.0053	6	0.15
949	0.28	0.038	0.28	0	2.6e-06	0.031	0.038	0	0.038	0	0	0	0	0	0.28	0	0	0	0	0.083
950	0	0.26	0	0.00071	0	0.21	0.26	0.00071	0.26	0.00055	0.00071	0.00055	0	0	0	0.00055	0.00071	0.00071	6	0.15
951	0	0.0016	0	0.14	0	0.0013	0.0016	0.14	0.0016	0.11	0.14	0.11	0	0	0	0.11	0.14	0.14	3	0.23
952	0	0.25	0	0.0059	0	0.2	0.25	0.0059	0.25	0.0046	0.0059	0.0046	0	0	0	0.0046	0.0059	0.0059	6	0.15
953	0.00098	0.22	0.00098	0.02	0	0.18	0.22	0.02	0.22	0.016	0.02	0.016	0	0	0.00098	0.016	0.02	0.02	6	0.15
954	0.32	0.013	0.32	0	3.1e-06	0.011	0.013	0	0.013	0	0	0	0	0	0.32	0	0	0	0	0.083
955	0.063	0.21	0.063	0.0003	0	0.17	0.21	0.0003	0.21	0.00023	0.0003	0.00023	0	0	0.063	0.00023	0.0003	0.0003	6	0.15
956	0	0.055	0	0.11	0	0.045	0.055	0.11	0.055	0.084	0.11	0.084	0	0	0	0.084	0.11	0.11	3	0.23
957	0	0.045	0	0.11	0	0.036	0.045	0.11	0.045	0.088	0.11	0.088	0	0	0	0.088	0.11	0.11	3	0.23
958	0.0092	0.26	0.0092	0	1.2e-06	0.21	0.26	0	0.26	0	0	0	0	0	0.0092	0	0	0	6	0.15
959	0.33	3.3e-05	0.33	0	0	2.7e-05	3.3e-05	0	3.3e-05	0	0	0	0	0	0.33	0	0	0	0	0.083
960	0.00029	0.2	0.00029	0.03	0	0.16	0.2	0.03	0.2	0.023	0.03	0.023	0	0	0.00029	0.023	0.03	0.03	6	0.15
961	0.031	0.23	0.031	0.002	0	0.19	0.23	0.002	0.23	0.0015	0.002	0.0015	0	0	0.031	0.0015	0.002	0.002	6	0.15
962	0.0032	0.26	0.0032	7.7e-06	0	0.21	0.26	7.7e-06	0.26	5.9e-06	7.7e-06	5.9e-06	0	0	0.0032	5.9e-06	7.7e-06	7.7e-06	6	0.15
963	0.0032	0.25	0.0032	0.0036	0	0.2	0.25	0.0036	0.25	0.0028	0.0036	0.0028	0	0	0.0032	0.0028	0.0036	0.0036	6	0.15
964	0.01	0.21	0.01	0.026	0	0.17	0.21	0.026	0.21	0.02	0.026	0.02	0	1e-05	0.01	0.02	0.026	0.026	6	0.15
965	0.00021	0.085	0.00021	0.092	0	0.068	0.085	0.092	0.085	0.072	0.092	0.072	0	0.0006	0.00021	0.072	0.092	0.092	3	0.23
966	0.023	0.18	0.023	0.032	0	0.15	0.18	0.032	0.18	0.025	0.032	0.025	2.3e-06	0.00018	0.023	0.025	0.032	0.032	6	0.15
967	0	0.0031	0	0.13	0	0.0025	0.0031	0.13	0.0031	0.1	0.13	0.1	0	3.2e-05	0	0.1	0.13	0.13	3	0.23
968	0.31	0.016	0.31	0	4.1e-06	0.013	0.016	0	0.016	0	0	0	0	0	0.31	0	0	0	0	0.083
969	0.19	0.11	0.19	0.00019	1.6e-06	0.09	0.11	0.00019	0.11	0.00015	0.00019	0.00015	0	0	0.19	0.00015	0.00019	0.00019	0	0.083
970	0.086	0.19	0.086	0.0038	0	0.15	0.19	0.0038	0.19	0.0029	0.0038	0.0029	0	0	0.086	0.0029	0.0038	0.0038	6	0.15
971	0.13	0.16	0.13	3.3e-05	2e-06	0.13	0.16	3.3e-05	0.16	2.5e-05	3.3e-05	2.5e-05	0	0	0.13	2.5e-05	3.3e-05	3.3e-05	6	0.15
972	0	0.027	0	0.12	0	0.022	0.027	0.12	0.027	0.095	0.12	0.095	0	0	0	0.095	0.12	0.12	3	0.23
973	0.0018	0.19	0.0018	0.04	0	0.15	0.19	0.04	0.19	0.031	0.04	0.031	0	7.8e-06	0.0018	0.031	0.04	0.04	6	0.15
974	0	0.1	0	0.083	0	0.083	0.1	0.083	0.1	0.064	0.083	0.064	0	8.8e-06	0	0.064	0.083	0.083	6	0.15
975	0	0.12	0	0.076	0	0.094	0.12	0.076	0.12	0.059	0.076	0.059	0	5.4e-05	0	0.059	0.076	0.076	6	0.15
976	0.33	0.00053	0.33	0	0	0.00043	0.00053	0	0.00053	0	0	0	0	0	0.33	0	0	0	0	0.083
977	0.12	0.17	0.12	4.1e-05	1.9e-06	0.13	0.17	4.1e-05	0.17	3.2e-05	4.1e-05	3.2e-05	0	0	0.12	3.2e-05	4.1e-05	4.1e-05	6	0.15
978	0.11	0.16	0.11	0.0048	0	0.13	0.16	0.0048	0.16	0.0037	0.0048	0.0037	0	0	0.11	0.0037	0.0048	0.0048	6	0.15
979	0.0011	0.18	0.0011	0.04	0	0.15	0.18	0.04	0.18	0.031	0.04	0.031	0	3.9e-06	0.0011	0.031	0.04	0.04	6	0.15
980	0	0.017	0	0.13	0	0.014	0.017	0.13	0.017	0.099	0.13	0.099	0	8.6e-05	0	0.099	0.13	0.13	3	0.23
981	0	1.6e-05	0	0.14	0	1.3e-05	1.6e-05	0.14	1.6e-05	0.11	0.14	0.11	0	0	0	0.11	0.14	0.14	3	0.23
982	0.13	0.15	0.13	0.0033	1.1e-06	0.12	0.15	0.0033	0.15	0.0026	0.0033	0.0026	0	0	0.13	0.0026	0.0033	0.0033	6	0.15
983	0	0.26	0	0.0019	0	0.21	0.26	0.0019	0.26	0.0014	0.0019	0.0014	0	0	0	0.0014	0.0019	0.0019	6	0.15
984	0.11	0.17	0.11	0.0032	1e-06	0.14	0.17	0.0032	0.17	0.0025	0.0032	0.0025	0	0	0.11	0.0025	0.0032	0.0032	6	0.15
985	0	0.058	0	0.11	0	0.047	0.058	0.11	0.058	0.082	0.11	0.082	0	0	0	0.082	0.11	0.11	3	0.23
986	0.0037	0.24	0.0037	0.011	0	0.19	0.24	0.011	0.24	0.0088	0.011	0.0088	0	0	0.0037	0.0088	0.011	0.011	6	0.15
987	2.3e-06	0.23	2.3e-06	0.016	0	0.19	0.23	0.016	0.23	0.013	0.016	0.013	0	0	2.3e-06	0.013	0.016	0.016	6	0.15
988	0.31	0.019	0.31	0	2.5e-06	0.015	0.019	0	0.019	0	0	0	0	0	0.31	0	0	0	0	0.083
989	0.089	0.19	0.089	0.00065	1.2e-06	0.15	0.19	0.00065	0.19	0.0005	0.00065	0.0005	0	0	0.089	0.0005	0.00065	0.00065	6	0.15
990	0.28	0.045	0.28	9.1e-06	1.8e-06	0.036	0.045	9.1e-06	0.045	7.1e-06	9.1e-06	7.1e-06	0	0	0.28	7.1e-06	9.1e-06	9.1e-06	0	0.083
991	0.099	0.18	0.099	0.0029	0	0.14	0.18	0.0029	0.18	0.0023	0.0029	0.0023	0	0	0.099	0.0023	0.0029	0.0029	6	0.15
992	0	1.1e-05	0	0.14	0	9.2e-06	1.1e-05	0.14	1.1e-05	0.11	0.14	0.11	0	0	0	0.11	0.14	0.14	3	0.23
993	0.3	0.027	0.3	2e-06	1.8e-06	0.022	0.027	2e-06	0.027	1.6e-06	2e-06	1.6e-06	0	0	0.3	1.6e-06	2e-06	2e-06	0	0.083
994	0.26	0.06	0.26	1.3e-06	2.4e-06	0.048	0.06	1.3e-06	0.06	0	1.3e-06	0	0	0	0.26	0	1.3e-06	1.3e-06	0	0.083
995	0	0.048	0	0.11	0	0.039	0.048	0.11	0.048	0.086	0.11	0.086	0	0	0	0.086	0.11	0.11	3	0.23
996	0.059	0.21	0.059	0.0023	0	0.17	0.21	0.0023	0.21	0.0018	0.0023	0.0018	0	0	0.059	0.0018	0.0023	0.0023	6	0.15
997	0	0.26	0	0.0037	0	0.21	0.26	0.0037	0.26	0.0029	0.0037	0.0029	0	5.8e-06	0	0.0029	0.0037	0.0037	6	0.15
998	0.0038	0.26	0.0038	0.00012	0	0.21	0.26	0.00012	0.26	9.3e-05	0.00012	9.3e-05	0	0	0.0038	9.3e-05	0.00012	0.00012	6	0.15
999	0.0029	0.19	0.0029	0.039	0	0.15	0.19	0.039	0.19	0.03	0.039	0.03	0	1.6e-05	0.0029	0.03	0.039	0.039	6	0.15
1000	0	0.18	0	0.042	0	0.15	0.18	0.042	0.18	0.032	0.042	0.032	0	0	0	0.032	0.042	0.042	6	0.15
1001	0.24	0.075	0.24	0	2.9e-06	0.06	0.075	0	0.075	0	0	0	0	0	0.24	0	0	0	0	0.083
1002	9.1e-06	0.21	9.1e-06	0.026	0	0.17	0.21	0.026	0.21	0.02	0.026	0.02	0	0	9.1e-06	0.02	0.026	0.026	6	0.15
1003	1.1e-05	0.068	1.1e-05	0.1	0	0.055	0.068	0.1	0.068	0.078	0.1	0.078	0	3.1e-05	1.1e-05	0.078	0.1	0.1	3	0.23
1004	0.019	0.25	0.019	6.9e-05	0	0.2	0.25	6.9e-05	0.25	5.3e-05	6.9e-05	5.3e-05	0	0	0.019	5.3e-05	6.9e-05	6.9e-05	6	0.15
1005	0.00075	0.26	0.00075	0.00027	0	0.21	0.26	0.00027	0.26	0.00021	0.00027	0.00021	0	0	0.00075	0.00021	0.00027	0.00027	6	0.15
1006	0	0.069	0	0.1	0	0.056	0.069	0.1	0.069	0.078	0.1	0.078	0	0	0	0.078	0.1	0.1	3	0.23
1007	0.19	0.11	0.19	9.9e-06	2.4e-06	0.09	0.11	9.9e-06	0.11	7.6e-06	9.9e-06	7.6e-06	0	0	0.19	7.6e-06	9.9e-06	9.9e-06	0	0.083
1008	0.2	0.11	0.2	3.8e-06	2.7e-06	0.088	0.11	3.8e-06	0.11	2.9e-06	3.8e-06	2.9e-06	0	0	0.2	2.9e-06	3.8e-06	3.8e-06	0	0.083
1009	0.14	0.15	0.14	2e-05	2.1e-06	0.12	0.15	2e-05	0.15	1.6e-05	2e-05	1.6e-05	0	0	0.14	1.6e-05	2e-05	2e-05	6	0.15
1010	0.33	2.2e-05	0.33	0	0	1.8e-05	2.2e-05	0	2.2e-05	0	0	0	0	0	0.33	0	0	0	0	0.083
1011	0.33	0.0012	0.33	0	0	0.001	0.0012	0	0.0012	0	0	0	0	0	0.33	0	0	0	0	0.083
1012	0	0.073	0	0.099	0	0.059	0.073	0.099	0.073	0.076	0.099	0.076	0	0	0	0.076	0.099	0.099	3	0.23
1013	0.00029	0.078	0.00029	0.095	0	0.063	0.078	0.095	0.078	0.074	0.095	0.074	5.6e-06	0.0017	0.00029	0.074	0.095	0.095	3	0.23
1014	0.27	0.052	0.27	7.3e-06	2e-06	0.042	0.052	7.3e-06	0.052	5.7e-06	7.3e-06	5.7e-06	0	0	0.27	5.7e-06	7.3e-06	7.3e-06	0	0.083
1015	0	0.013	0	0.13	0	0.011	0.013	0.13	0.013	0.1	0.13	0.1	0	0.0005	0	0.1	0.13	0.13	3	0.23
1016	0.00011	0.25	0.00011	0.0061	0	0.2	0.25	0.0061	0.25	0.0047	0.0061	0.0047	0	0	0.00011	0.0047	0.0061	0.0061	6	0.15
1017	0.28	0.043	0.28	4.8e-05	1.5e-06	0.035	0.043	4.8e-05	0.043	3.7e-05	4.8e-05	3.7e-05	0	0	0.28	3.7e-05	4.8e-05	4.8e-05	0	0.083
1018	0.002	0.22	0.002	0.02	0	0.18	0.22	0.02	0.22	0.016	0.02	0.016	0	0	0.002	0.016	0.02	0.02	6	0.15
1019	0.00071	0.26	0.00071	8.8e-05	0	0.21	0.26	8.8e-05	0.26	6.8e-05	8.8e-05	6.8e-05	0	0	0.00071	6.8e-05	8.8e-05	8.8e-05	6	0.15
1020	0.0043	0.21	0.0043	0.024	0	0.17	0.21	0.024	0.21	0.019	0.024	0.019	0	1.8e-06	0.0043	0.019	0.024	0.024	6	0.15
1021	0	0.16	0	0.055	0	0.13	0.16	0.055	0.16	0.043	0.055	0.043	0	0	0	0.043	0.055	0.055	6	0.15
1022	1.2e-05	0.18	1.2e-05	0.043	0	0.15	0.18	0.043	0.18	0.033	0.043	0.033	0	0	1.2e-05	0.033	0.043	0.043	6	0.15
1023	0.095	0.19	0.095	5.5e-05	1.6e-06	0.15	0.19	5.5e-05	0.19	4.2e-05	5.5e-05	4.2e-05	0	0	0.095	4.2e-05	5.5e-05	5.5e-05	6	0.15
1024	0.24	0.072	0.24	5.4e-05	1.7e-06	0.058	0.072	5.4e-05	0.072	4.2e-05	5.4e-05	4.2e-05	0	0	0.24	4.2e-05	5.4e-05	5.4e-05	0	0.083
1025	0	0.097	0	0.086	0	0.078	0.097	0.086	0.097	0.067	0.086	0.067	0	0	0	0.067	0.086	0.086	6	0.15
1026	0.00097	0.19	0.00097	0.036	0	0.15	0.19	0.036	0.19	0.028	0.036	0.028	0	1.8e-06	0.00097	0.028	0.036	0.036	6	0.15
1027	0.32	0.0094	0.32	0	2e-06	0.0076	0.0094	0	0.0094	0	0	0	0	0	0.32	0	0	0	0	0.083
1028	0.17	0.13	0.17	2.9e-05	2.1e-06	0.1	0.13	2.9e-05	0.13	2.2e-05	2.9e-05	2.2e-05	0	0	0.17	2.2e-05	2.9e-05	2.9e-05	0	0.083
1029	0.012	0.2	0.012	0.027	0	0.16	0.2	0.027	0.2	0.021	0.027	0.021	0	2e-05	0.012	0.021	0.027	0.027	6	0.15
1030	0.0056	0.26	0.0056	0	0	0.21	0.26	0	0.26	0	0	0	0	0	0.0056	0	0	0	6	0.15
1031	0.33	0.0029	0.33	0	0	0.0024	0.0029	0	0.0029	0	0	0	0	0	0.33	0	0	0	0	0.083
1032	0	0.19	0	0.036	0	0.16	0.19	0.036	0.19	0.028	0.036	0.028	0	0.00043	0	0.028	0.036	0.036	6	0.15
1033	2e-05	0.056	2e-05	0.11	0	0.045	0.056	0.11	0.056	0.083	0.11	0.083	0	0.00025	2e-05	0.083	0.11	0.11	3	0.23
1034	1.7e-06	0.12	1.7e-06	0.076	0	0.094	0.12	0.076	0.12	0.059	0.076	0.059	0	0	1.7e-06	0.059	0.076	0.076	6	0.15
1035	1.8e-05	0.23	1.8e-05	0.018	0	0.18	0.23	0.018	0.23	0.014	0.018	0.014	0	0	1.8e-05	0.014	0.018	0.018	6	0.15
1036	0	0.0064	0	0.13	0	0.0051	0.0064	0.13	0.0064	0.1	0.13	0.1	0	0.0058	0	0.1	0.13	0.13	3	0.23
1037	0.00021	0.26	0.00021	1.6e-05	0	0.21	0.26	1.6e-05	0.26	1.2e-05	1.6e-05	1.2e-05	0	0	0.00021	1.2e-05	1.6e-05	1.6e-05	6	0.15
1038	0	0.21	0	0.029	0	0.17	0.21	0.029	0.21	0.022	0.029	0.022	0	0.00075	0	0.022	0.029	0.029	6	0.15
1039	0	0.19	0	0.038	0	0.15	0.19	0.038	0.19	0.029	0.038	0.029	0	0.001	0	0.029	0.038	0.038	6	0.15
1040	0.00078	0.2	0.00078	0.034	0	0.16	0.2	0.034	0.2	0.027	0.034	0.027	0	6.4e-05	0.00078	0.027	0.034	0.034	6	0.15
1041	0	0.15	0	0.056	0	0.12	0.15	0.056	0.15	0.043	0.056	0.043	0	3.8e-05	0	0.043	0.056	0.056	6	0.15
1042	0.11	0.17	0.11	8.2e-06	2.1e-06	0.14	0.17	8.2e-06	0.17	6.4e-06	8.2e-06	6.4e-06	0	0	0.11	6.4e-06	8.2e-06	8.2e-06	6	0.15
1043	0	0.25	0	0.0056	0	0.2	0.25	0.0056	0.25	0.0043	0.0056	0.0043	0	0	0	0.0043	0.0056	0.0056	6	0.15
1044	0.22	0.087	0.22	0	3e-06	0.07	0.087	0	0.087	0	0	0	0	0	0.22	0	0	0	0	0.083
1045	0	0.1	0	0.082	0	0.083	0.1	0.082	0.1	0.064	0.082	0.064	0	0.0028	0	0.064	0.082	0.082	6	0.15
1046	0.33	5.4e-06	0.33	0	0	4.3e-06	5.4e-06	0	5.4e-06	0	0	0	0	0	0.33	0	0	0	0	0.083
1047	0	0.26	0	0.0026	0	0.21	0.26	0.0026	0.26	0.002	0.0026	0.002	0	0	0	0.002	0.0026	0.0026	6	0.15
1048	0.005	0.2	0.005	0.031	0	0.16	0.2	0.031	0.2	0.024	0.031	0.024	0	9.8e-06	0.005	0.024	0.031	0.031	6	0.15
1049	0.061	0.2	0.061	0.0088	0	0.16	0.2	0.0088	0.2	0.0068	0.0088	0.0068	0	1.7e-06	0.061	0.0068	0.0088	0.0088	6	0.15
1050	0.11	0.16	0.11	0.0048	0	0.13	0.16	0.0048	0.16	0.0037	0.0048	0.0037	0	0	0.11	0.0037	0.0048	0.0048	6	0.15
