SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0
1521	0.0032	0.41	0.12	0.0032	0.34	0.0026	0.12	0	0	0	1	0.15
1522	0.025	0.48	0.024	0.025	0.4	0.02	0.024	0	1.9e-06	0	1	0.15
1523	0.14	0.33	0	0.14	0.27	0.11	0	0	0.0019	6.1e-05	1	0.15
1524	0.32	0.052	0	0.32	0.043	0.26	0	0	0.0043	0	0	0.23
1525	0.11	0.38	0	0.11	0.31	0.088	0	0	0	0	1	0.15
1526	0.0078	0.4	0.12	0.0078	0.33	0.0062	0.12	0	0	0	1	0.15
1527	0.33	0.047	0	0.33	0.039	0.26	0	0	0.0045	0	0	0.23
1528	0.00096	0.55	0.00054	0.00096	0.45	0.00076	0.00054	0	0	0	1	0.15
1529	0.26	0.15	0	0.26	0.12	0.21	0	0	0.0038	3.9e-06	0	0.23
1530	0.00097	0.55	0	0.00097	0.45	0.00077	0	0	0	0	1	0.15
1531	0.05	0.47	9.4e-06	0.05	0.39	0.04	9.4e-06	0	0	0	1	0.15
1532	0.3	0.081	0	0.3	0.067	0.24	0	0	0.0039	0	0	0.23
1533	0.058	0.46	0.00046	0.058	0.38	0.046	0.00046	0	0	0	1	0.15
1534	0.04	0.49	0.00017	0.04	0.4	0.032	0.00017	0	0	0	1	0.15
1535	0.13	0.34	0	0.13	0.28	0.11	0	0	0.0015	0	1	0.15
1536	0.11	0.38	0.00029	0.11	0.32	0.086	0.00029	0	0.00063	6.9e-06	1	0.15
1537	0.3	0.084	0	0.3	0.07	0.24	0	0	0.0039	0	0	0.23
1538	0.15	0.32	0	0.15	0.26	0.12	0	0	0.0021	4e-05	1	0.15
1539	0.14	0.33	3e-05	0.14	0.27	0.11	3e-05	0	6e-06	0	1	0.15
1540	0.00035	0.5	0.04	0.00035	0.42	0.00028	0.04	0	0	0	1	0.15
1541	0.015	0.52	0.0079	0.015	0.43	0.012	0.0079	0	0	0	1	0.15
1542	0.00012	0.54	0.0063	0.00012	0.45	9.3e-05	0.0063	0	0	0	1	0.15
1543	0.00078	0.54	0.0072	0.00078	0.44	0.00062	0.0072	0	0	0	1	0.15
1544	0.14	0.34	0.00011	0.14	0.28	0.11	0.00011	0	0.0011	9e-06	1	0.15
1545	0.0089	0.53	0.0077	0.0089	0.43	0.0071	0.0077	0	0	0	1	0.15
1546	0.093	0.4	0.00079	0.093	0.33	0.074	0.00079	0	3.2e-05	0	1	0.15
1547	0.0038	0.54	1.5e-05	0.0038	0.45	0.003	1.5e-05	0	0	0	1	0.15
1548	0.16	0.31	0	0.16	0.25	0.12	0	0	0.0018	0	1	0.15
1549	0.3	0.086	0	0.3	0.071	0.24	0	0	0	0	0	0.23
1550	0.036	0.49	0.0005	0.036	0.41	0.029	0.0005	0	0	0	1	0.15
1551	8.1e-06	0.55	8e-05	8.1e-06	0.45	6.4e-06	8e-05	0	0	0	1	0.15
1552	0	0.019	0.48	0	0.015	0	0.48	3.5e-06	0	0	2	0.083
1553	0.2	0.25	5.1e-06	0.2	0.2	0.16	5.1e-06	0	3.7e-05	0	1	0.15
1554	0.29	0.098	0	0.29	0.081	0.23	0	0	0	0	0	0.23
1555	0.32	0.058	0	0.32	0.048	0.26	0	0	0	0	0	0.23
1556	0.1	0.39	0	0.1	0.32	0.083	0	0	0	0	1	0.15
1557	0.13	0.34	0	0.13	0.28	0.11	0	0	0.00027	0	1	0.15
1558	0.21	0.23	0	0.21	0.19	0.17	0	0	0	0	1	0.15
1559	0.029	0.5	1.1e-05	0.029	0.42	0.023	1.1e-05	0	0	0	1	0.15
1560	0.32	0.058	0	0.32	0.048	0.25	0	0	0	0	0	0.23
1561	0.27	0.13	0.00034	0.27	0.11	0.22	0.00034	0	0.0051	0.00015	0	0.23
1562	5.2e-05	0.2	0.32	5.2e-05	0.16	4.2e-05	0.32	3.7e-06	0	0	2	0.083
1563	0.0041	0.47	0.068	0.0041	0.39	0.0033	0.068	1.3e-06	0	0	1	0.15
1564	0	0.0033	0.5	0	0.0027	0	0.5	1.8e-06	0	0	2	0.083
1565	0.24	0.18	1.7e-05	0.24	0.15	0.19	1.7e-05	0	6.6e-06	0	0	0.23
1566	0.013	0.44	0.08	0.013	0.36	0.01	0.08	1.2e-06	0	0	1	0.15
1567	0.04	0.49	1.8e-06	0.04	0.4	0.032	1.8e-06	0	0	0	1	0.15
1568	0	0.0056	0.49	0	0.0047	0	0.49	2.6e-06	0	0	2	0.083
1569	0.34	0.026	0	0.34	0.021	0.27	0	0	0	0	0	0.23
1570	5.7e-05	0.15	0.36	5.7e-05	0.12	4.6e-05	0.36	3.4e-06	0	0	2	0.083
1571	0.016	0.52	0.0039	0.016	0.43	0.012	0.0039	0	0	0	1	0.15
1572	0.00087	0.45	0.086	0.00087	0.37	0.0007	0.086	1.8e-06	0	0	1	0.15
1573	0	0.0078	0.49	0	0.0065	0	0.49	2.7e-06	0	0	2	0.083
1574	0.022	0.51	0.0076	0.022	0.42	0.017	0.0076	0	0	0	1	0.15
1575	0	0.00023	0.5	0	0.00019	0	0.5	2.1e-06	0	0	2	0.083
1576	4.8e-06	0.33	0.2	4.8e-06	0.28	3.8e-06	0.2	4.9e-06	0	0	1	0.15
1577	0.29	0.091	0.00017	0.29	0.075	0.23	0.00017	0	0.014	0.0019	0	0.23
1578	0.00013	0.51	0.035	0.00013	0.42	0.0001	0.035	1.4e-06	0	0	1	0.15
1579	0.11	0.38	0	0.11	0.31	0.088	0	0	0	0	1	0.15
1580	1.4e-05	0.053	0.45	1.4e-05	0.044	1.2e-05	0.45	2.7e-06	0	0	2	0.083
1581	1.8e-05	0.04	0.46	1.8e-05	0.033	1.4e-05	0.46	2.3e-06	0	0	2	0.083
1582	9.5e-05	0.14	0.37	9.5e-05	0.12	7.6e-05	0.37	3.2e-06	0	0	2	0.083
1583	0.3	0.084	4.1e-05	0.3	0.069	0.24	4.1e-05	0	0.0028	3.3e-06	0	0.23
1584	0.16	0.29	0.0011	0.16	0.24	0.13	0.0011	0	5.9e-05	0	1	0.15
1585	0.0015	0.39	0.14	0.0015	0.32	0.0012	0.14	2.1e-06	0	0	1	0.15
1586	0.0037	0.46	0.072	0.0037	0.38	0.003	0.072	1.4e-06	0	0	1	0.15
1587	1.1e-06	0.14	0.37	1.1e-06	0.12	0	0.37	5.5e-06	0	0	2	0.083
1588	0.1	0.38	0.0086	0.1	0.31	0.083	0.0086	0	5.2e-05	0	1	0.15
1589	0.032	0.42	0.073	0.032	0.35	0.025	0.073	1e-06	4.6e-06	0	1	0.15
1590	0.002	0.32	0.21	0.002	0.26	0.0016	0.21	2.3e-06	0	0	1	0.15
1591	0.2	0.24	0.001	0.2	0.2	0.16	0.001	0	0.00037	0	1	0.15
1592	9.4e-06	0.52	0.022	9.4e-06	0.43	7.5e-06	0.022	1.6e-06	0	0	1	0.15
1593	0.31	0.079	0	0.31	0.065	0.24	0	0	2.8e-06	0	0	0.23
1594	0.0033	0.36	0.17	0.0033	0.3	0.0026	0.17	2e-06	0	0	1	0.15
1595	0.29	0.096	0	0.29	0.079	0.24	0	0	0	0	0	0.23
1596	0	0.1	0.41	0	0.085	0	0.41	9.2e-06	0	0	2	0.083
1597	0.095	0.4	0.0014	0.095	0.33	0.076	0.0014	0	1.8e-06	0	1	0.15
1598	0.00033	0.39	0.15	0.00033	0.32	0.00026	0.15	2.6e-06	0	0	1	0.15
1599	0.00014	0.18	0.33	0.00014	0.15	0.00011	0.33	3.2e-06	0	0	2	0.083
1600	0.017	0.52	0.00025	0.017	0.43	0.014	0.00025	0	0	0	1	0.15
1601	0	0.036	0.47	0	0.029	0	0.47	5.9e-06	0	0	2	0.083
1602	0	0.0039	0.5	0	0.0032	0	0.5	1.9e-06	0	0	2	0.083
1603	0	0.51	0.037	0	0.42	0	0.037	3.5e-06	0	0	1	0.15
1604	0.0011	0.32	0.21	0.0011	0.26	0.00085	0.21	2.5e-06	0	0	1	0.15
1605	0.0093	0.53	0	0.0093	0.44	0.0074	0	0	0	0	1	0.15
1606	0	2e-06	0.5	0	1.7e-06	0	0.5	0	0	0	2	0.083
1607	0.17	0.28	0.0019	0.17	0.23	0.14	0.0019	0	0.00025	0	1	0.15
1608	0.0044	0.54	0.00051	0.0044	0.45	0.0035	0.00051	0	0	0	1	0.15
1609	1.3e-05	0.55	7.1e-05	1.3e-05	0.45	1e-05	7.1e-05	0	0	0	1	0.15
1610	2.7e-06	0.0089	0.49	2.7e-06	0.0073	2.1e-06	0.49	1.4e-06	0	0	2	0.083
1611	0.0011	0.55	0	0.0011	0.45	0.00089	0	0	0	0	1	0.15
1612	0.15	0.31	0.0022	0.15	0.26	0.12	0.0022	0	8.4e-05	0	1	0.15
1613	1.4e-06	0.11	0.4	1.4e-06	0.091	1.1e-06	0.4	4.9e-06	0	0	2	0.083
1614	0.16	0.3	0	0.16	0.25	0.13	0	0	0	0	1	0.15
1615	0.17	0.29	3.9e-06	0.17	0.24	0.13	3.9e-06	0	0	0	1	0.15
1616	0.011	0.53	3.4e-05	0.011	0.44	0.0084	3.4e-05	0	0	0	1	0.15
1617	9.8e-05	0.18	0.33	9.8e-05	0.15	7.8e-05	0.33	3.4e-06	0	0	2	0.083
1618	0.003	0.53	0.016	0.003	0.43	0.0024	0.016	0	0	0	1	0.15
1619	0.00015	0.54	0.008	0.00015	0.44	0.00012	0.008	0	0	0	1	0.15
1620	2.8e-05	0.31	0.22	2.8e-05	0.25	2.2e-05	0.22	4e-06	0	0	1	0.15
1621	0.11	0.37	5e-06	0.11	0.31	0.092	5e-06	0	0.0016	5.8e-06	1	0.15
1622	0.16	0.31	8.5e-06	0.16	0.26	0.12	8.5e-06	0	0.002	0	1	0.15
1623	0.077	0.43	0	0.077	0.35	0.061	0	0	0.0014	0	1	0.15
1624	0.17	0.29	0	0.17	0.24	0.13	0	0	0.0016	0	1	0.15
1625	0.21	0.22	0	0.21	0.18	0.17	0	0	0.0035	0.0028	1	0.15
1626	0.085	0.42	0	0.085	0.34	0.068	0	0	0.0013	4.3e-06	1	0.15
1627	0.02	0.52	0	0.02	0.43	0.016	0	0	0.00019	0	1	0.15
1628	0.33	0.037	0	0.33	0.03	0.26	0	0	0.0041	0	0	0.23
1629	0.13	0.34	1.6e-05	0.13	0.28	0.11	1.6e-05	0	0.0017	0	1	0.15
1630	0.024	0.51	0.00056	0.024	0.42	0.019	0.00056	0	0.00027	0	1	0.15
1631	0.11	0.37	0.0011	0.11	0.31	0.089	0.0011	0	9.3e-05	0	1	0.15
1632	0.085	0.42	0.0003	0.085	0.34	0.068	0.0003	0	0	0	1	0.15
1633	0.19	0.25	9.2e-06	0.19	0.21	0.16	9.2e-06	0	1.9e-05	0	1	0.15
1634	0.34	0.034	0	0.34	0.028	0.27	0	0	0	0	0	0.23
1635	0.15	0.31	2.5e-06	0.15	0.26	0.12	2.5e-06	0	0.0003	0	1	0.15
1636	0.0019	0.54	0.0004	0.0019	0.45	0.0015	0.0004	0	0	0	1	0.15
1637	0.23	0.2	0	0.23	0.16	0.18	0	0	0	0	0	0.23
1638	0.14	0.33	0	0.14	0.28	0.11	0	0	4.1e-05	0	1	0.15
1639	0.06	0.45	0.00077	0.06	0.38	0.048	0.00077	0	0	0	1	0.15
1640	0.2	0.25	2.2e-06	0.2	0.2	0.16	2.2e-06	0	5.2e-05	0	1	0.15
1641	0.096	0.4	0.00019	0.096	0.33	0.077	0.00019	0	0	0	1	0.15
1642	0.35	0.0065	0	0.35	0.0054	0.28	0	0	0	0	0	0.23
1643	0.12	0.37	2e-05	0.12	0.3	0.095	2e-05	0	0	0	1	0.15
1644	0.057	0.46	9.6e-05	0.057	0.38	0.045	9.6e-05	0	0	0	1	0.15
1645	0.037	0.49	0.0017	0.037	0.4	0.029	0.0017	0	0	0	1	0.15
1646	0.12	0.36	0	0.12	0.29	0.099	0	0	0.00034	0	1	0.15
1647	0.015	0.52	7.5e-06	0.015	0.43	0.012	7.5e-06	0	0	0	1	0.15
1648	0.11	0.38	0	0.11	0.31	0.088	0	0	0	0	1	0.15
1649	0.27	0.14	0	0.27	0.12	0.21	0	0	0	0	0	0.23
1650	0.006	0.54	3.1e-06	0.006	0.44	0.0048	3.1e-06	0	0	0	1	0.15
1651	0.015	0.53	1.3e-05	0.015	0.43	0.012	1.3e-05	0	0	0	1	0.15
1652	0.038	0.49	0	0.038	0.4	0.03	0	0	0	0	1	0.15
1653	0.075	0.43	0.00036	0.075	0.36	0.06	0.00036	0	0	0	1	0.15
1654	0.16	0.3	3.8e-05	0.16	0.25	0.13	3.8e-05	0	0.00012	0	1	0.15
1655	0.13	0.34	0.00031	0.13	0.28	0.11	0.00031	0	4.7e-05	0	1	0.15
1656	0.028	0.51	4.3e-06	0.028	0.42	0.022	4.3e-06	0	0	0	1	0.15
1657	0.04	0.48	0.0032	0.04	0.4	0.032	0.0032	0	0	0	1	0.15
1658	0.3	0.087	0	0.3	0.072	0.24	0	0	0	0	0	0.23
1659	0.23	0.2	0	0.23	0.16	0.18	0	0	0	0	0	0.23
1660	0.0099	0.53	0.0018	0.0099	0.44	0.0079	0.0018	0	0	0	1	0.15
1661	0.073	0.43	0.003	0.073	0.36	0.058	0.003	0	1.2e-05	0	1	0.15
1662	0.0018	0.54	0.0018	0.0018	0.45	0.0014	0.0018	0	0	0	1	0.15
1663	0.27	0.13	0	0.27	0.11	0.22	0	0	0	0	0	0.23
