SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster	dcf0
1094	0.01	0.013	0.012	0.0083	0.011	0	0.013	0.01	0.23	0.23	0.23	0	0.23	0.0083	8	0.15
1095	0.09	0	0.11	0.071	0	0.0019	0	0.09	0.14	0.14	0.14	0	0.14	0.071	8	0.15
1096	0.026	0.0006	0.031	0.021	0.00052	0	0.0006	0.026	0.22	0.22	0.22	0	0.22	0.021	8	0.15
1097	0.2	0	0.23	0.16	0	6.3e-06	0	0.2	0.014	0.014	0.014	0	0.014	0.16	2	0.23
1098	0.024	0.015	0.028	0.019	0.013	1.3e-06	0.015	0.024	0.21	0.21	0.21	0	0.21	0.019	8	0.15
1099	0.044	0.00065	0.053	0.035	0.00057	5e-06	0.00065	0.044	0.2	0.2	0.2	0	0.2	0.035	8	0.15
1100	3.2e-06	0.18	3.8e-06	2.5e-06	0.15	0	0.18	3.2e-06	0.12	0.12	0.12	0	0.12	2.5e-06	1	0.083
1101	0.0011	0.003	0.0013	0.00089	0.0026	0	0.003	0.0011	0.25	0.25	0.25	0	0.25	0.00089	8	0.15
1102	0.2	0	0.24	0.16	0	0.0054	0	0.2	0.0051	0.0051	0.0051	0	0.0051	0.16	2	0.23
1103	0.048	0	0.057	0.038	0	0.00089	0	0.048	0.19	0.19	0.19	0	0.19	0.038	8	0.15
1104	0.2	0	0.23	0.16	0	0.0007	0	0.2	0.015	0.015	0.015	0	0.015	0.16	2	0.23
1105	0.016	0.031	0.019	0.013	0.027	0	0.031	0.016	0.21	0.21	0.21	0	0.21	0.013	8	0.15
1106	0.065	0	0.078	0.052	0	0.0013	0	0.065	0.17	0.17	0.17	0	0.17	0.052	8	0.15
1107	0.033	2.4e-05	0.04	0.027	2.1e-05	0	2.4e-05	0.033	0.21	0.21	0.21	0	0.21	0.027	8	0.15
1108	0.00054	1.8e-06	0.00065	0.00043	1.6e-06	0	1.8e-06	0.00054	0.25	0.25	0.25	0	0.25	0.00043	8	0.15
1109	0.042	0.003	0.05	0.034	0.0026	2e-06	0.003	0.042	0.2	0.2	0.2	0	0.2	0.034	8	0.15
1110	0.092	5.6e-06	0.11	0.073	4.9e-06	1.8e-05	5.6e-06	0.092	0.14	0.14	0.14	0	0.14	0.073	8	0.15
1111	0.027	0	0.033	0.022	0	0.00015	0	0.027	0.22	0.22	0.22	0	0.22	0.022	8	0.15
1112	0.01	0.00073	0.012	0.0082	0.00064	0	0.00073	0.01	0.24	0.24	0.24	0	0.24	0.0082	8	0.15
1113	0	0.32	0	0	0.28	0	0.32	0	0.02	0.02	0.02	0	0.02	0	1	0.083
1114	0.00057	0.0012	0.00068	0.00046	0.0011	0	0.0012	0.00057	0.25	0.25	0.25	0	0.25	0.00046	8	0.15
1115	0.031	0.033	0.037	0.024	0.029	2.3e-05	0.033	0.031	0.19	0.19	0.19	0	0.19	0.024	8	0.15
1116	0.0021	0.1	0.0025	0.0016	0.087	0	0.1	0.0021	0.18	0.18	0.18	0	0.18	0.0016	8	0.15
1117	0.0002	0.2	0.00023	0.00016	0.18	0	0.2	0.0002	0.1	0.1	0.1	0	0.1	0.00016	1	0.083
1118	0	0.35	0	0	0.3	0	0.35	0	0.0017	0.0017	0.0017	0	0.0017	0	1	0.083
1119	0	0.34	0	0	0.3	0	0.34	0	0.0039	0.0039	0.0039	0	0.0039	0	1	0.083
1120	0.0033	0.038	0.0039	0.0026	0.033	0	0.038	0.0033	0.22	0.22	0.22	0	0.22	0.0026	8	0.15
1121	0.0037	0.0046	0.0045	0.003	0.004	0	0.0046	0.0037	0.24	0.24	0.24	0	0.24	0.003	8	0.15
1122	0.011	0.074	0.013	0.0085	0.065	0	0.074	0.011	0.18	0.18	0.18	0	0.18	0.0085	8	0.15
1123	0.00095	0.00063	0.0011	0.00076	0.00055	0	0.00063	0.00095	0.25	0.25	0.25	0	0.25	0.00076	8	0.15
1124	0.00014	0.0025	0.00016	0.00011	0.0021	0	0.0025	0.00014	0.25	0.25	0.25	0	0.25	0.00011	8	0.15
1125	0.0039	0	0.0047	0.0031	0	0	0	0.0039	0.25	0.25	0.25	0	0.25	0.0031	8	0.15
1126	0	0.34	0	0	0.3	0	0.34	0	0.0039	0.0039	0.0039	0	0.0039	0	1	0.083
1127	1.8e-05	0.3	2.1e-05	1.4e-05	0.26	0	0.3	1.8e-05	0.033	0.033	0.033	0	0.033	1.4e-05	1	0.083
1128	0	0.35	0	0	0.3	0	0.35	0	1.8e-05	1.8e-05	1.8e-05	0	1.8e-05	0	1	0.083
1129	0	0.34	0	0	0.29	0	0.34	0	0.0073	0.0073	0.0073	0	0.0073	0	1	0.083
1130	0	0.3	0	0	0.26	0	0.3	0	0.033	0.033	0.033	0	0.033	0	1	0.083
1131	0.12	2.2e-05	0.14	0.096	1.9e-05	2.3e-06	2.2e-05	0.12	0.11	0.11	0.11	0	0.11	0.096	2	0.23
1132	0.16	0	0.19	0.13	0	1e-06	0	0.16	0.058	0.058	0.058	0	0.058	0.13	2	0.23
1133	0.15	0	0.18	0.12	0	0	0	0.15	0.065	0.065	0.065	0	0.065	0.12	2	0.23
1134	2e-06	0.095	2.4e-06	1.6e-06	0.082	0	0.095	2e-06	0.18	0.18	0.18	0	0.18	1.6e-06	8	0.15
1135	0.013	9.2e-06	0.016	0.011	8e-06	0	9.2e-06	0.013	0.23	0.23	0.23	0	0.23	0.011	8	0.15
1136	0.021	0.046	0.025	0.017	0.04	6.9e-06	0.046	0.021	0.19	0.19	0.19	0	0.19	0.017	8	0.15
1137	0.035	0.0097	0.042	0.028	0.0085	4.7e-06	0.0097	0.035	0.2	0.2	0.2	0	0.2	0.028	8	0.15
1138	0	0.35	0	0	0.3	0	0.35	0	0.00016	0.00016	0.00016	0	0.00016	0	1	0.083
1139	0.1	0	0.12	0.081	0	0.0024	0	0.1	0.13	0.13	0.13	0	0.13	0.081	8	0.15
1140	0.03	0.039	0.035	0.024	0.034	0.00025	0.039	0.03	0.19	0.19	0.19	0	0.19	0.024	8	0.15
1141	0.011	8.8e-05	0.013	0.009	7.7e-05	0.0002	8.8e-05	0.011	0.24	0.24	0.24	0	0.24	0.009	8	0.15
1142	0	0.34	0	0	0.3	0	0.34	0	0.0062	0.0062	0.0062	0	0.0062	0	1	0.083
1143	0.081	0	0.096	0.064	0	0	0	0.081	0.15	0.15	0.15	0	0.15	0.064	8	0.15
1144	0.12	0	0.14	0.094	0	4.6e-05	0	0.12	0.11	0.11	0.11	0	0.11	0.094	2	0.23
1145	0.057	7.7e-06	0.067	0.045	6.7e-06	0	7.7e-06	0.057	0.18	0.18	0.18	0	0.18	0.045	8	0.15
1146	0.19	0	0.22	0.15	0	0	0	0.19	0.027	0.027	0.027	0	0.027	0.15	2	0.23
1147	0.076	0.00031	0.09	0.06	0.00027	0.0001	0.00031	0.076	0.16	0.16	0.16	0	0.16	0.06	8	0.15
1148	0.0083	0.043	0.0099	0.0067	0.037	0	0.043	0.0083	0.21	0.21	0.21	0	0.21	0.0067	8	0.15
1149	0.048	0.00011	0.057	0.038	9.4e-05	0	0.00011	0.048	0.19	0.19	0.19	0	0.19	0.038	8	0.15
1150	0.061	0	0.073	0.049	0	0.00011	0	0.061	0.18	0.18	0.18	0	0.18	0.049	8	0.15
1151	0.01	0.0012	0.012	0.0082	0.0011	0	0.0012	0.01	0.24	0.24	0.24	0	0.24	0.0082	8	0.15
1152	0.15	0	0.17	0.12	0	4.5e-06	0	0.15	0.075	0.075	0.075	0	0.075	0.12	2	0.23
1153	0.0014	0.016	0.0017	0.0011	0.014	0	0.016	0.0014	0.24	0.24	0.24	0	0.24	0.0011	8	0.15
1154	0.011	0.00013	0.013	0.0088	0.00011	0	0.00013	0.011	0.24	0.24	0.24	0	0.24	0.0088	8	0.15
1155	0.00014	0.064	0.00017	0.00012	0.056	0	0.064	0.00014	0.2	0.2	0.2	0	0.2	0.00012	8	0.15
1156	0.0014	0.079	0.0016	0.0011	0.069	0	0.079	0.0014	0.19	0.19	0.19	0	0.19	0.0011	8	0.15
1157	0.045	6.6e-06	0.053	0.036	5.8e-06	0	6.6e-06	0.045	0.2	0.2	0.2	0	0.2	0.036	8	0.15
1158	0.035	0.013	0.041	0.028	0.012	8e-05	0.013	0.035	0.2	0.2	0.2	0	0.2	0.028	8	0.15
1159	0.087	4.8e-06	0.1	0.069	4.2e-06	0.0021	4.8e-06	0.087	0.15	0.15	0.15	0	0.15	0.069	8	0.15
1160	0.065	2.2e-05	0.077	0.051	1.9e-05	0.0016	2.2e-05	0.065	0.17	0.17	0.17	1.5e-05	0.17	0.051	8	0.15
1161	0.021	0.038	0.024	0.016	0.033	8.5e-05	0.038	0.021	0.2	0.2	0.2	0	0.2	0.016	8	0.15
1162	0.13	0	0.16	0.11	0	0.0029	0	0.13	0.09	0.09	0.09	0	0.09	0.11	2	0.23
1163	0.0035	0	0.0042	0.0028	0	4.8e-05	0	0.0035	0.25	0.25	0.25	0	0.25	0.0028	8	0.15
1164	0.011	0.003	0.013	0.0084	0.0026	0.00019	0.003	0.011	0.24	0.24	0.24	0	0.24	0.0084	8	0.15
1165	0.13	0	0.16	0.11	0	0.0033	0	0.13	0.09	0.09	0.09	0	0.09	0.11	2	0.23
1166	0.055	0.00027	0.066	0.044	0.00023	0.0012	0.00027	0.055	0.18	0.18	0.18	0	0.18	0.044	8	0.15
1167	0.13	0	0.16	0.11	0	0.0032	0	0.13	0.088	0.088	0.088	0	0.088	0.11	2	0.23
1168	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0.62
1169	0.049	0.0015	0.059	0.039	0.0013	0.0011	0.0015	0.049	0.19	0.19	0.19	9.6e-06	0.19	0.039	8	0.15
1170	0.0083	0.012	0.0099	0.0066	0.01	7.7e-05	0.012	0.0083	0.23	0.23	0.23	0	0.23	0.0066	8	0.15
1171	0.018	0.039	0.022	0.015	0.034	4.3e-05	0.039	0.018	0.2	0.2	0.2	0	0.2	0.015	8	0.15
1172	0.017	0.0037	0.021	0.014	0.0032	0.00033	0.0037	0.017	0.23	0.23	0.23	0	0.23	0.014	8	0.15
1173	0.0005	0.00015	0.0006	0.0004	0.00013	6.3e-06	0.00015	0.0005	0.25	0.25	0.25	0	0.25	0.0004	8	0.15
1174	0.035	0	0.042	0.028	0	0.0006	0	0.035	0.21	0.21	0.21	0	0.21	0.028	8	0.15
1175	0.062	7.3e-06	0.074	0.05	6.4e-06	0.0013	7.3e-06	0.062	0.18	0.18	0.18	0	0.18	0.05	8	0.15
1176	0.0094	0	0.011	0.0075	0	0.00013	0	0.0094	0.24	0.24	0.24	0	0.24	0.0075	8	0.15
1177	0.0017	0.0063	0.002	0.0013	0.0055	2.1e-06	0.0063	0.0017	0.24	0.24	0.24	0	0.24	0.0013	8	0.15
1178	0.015	0.015	0.018	0.012	0.013	0.00018	0.015	0.015	0.22	0.22	0.22	0	0.22	0.012	8	0.15
1179	0.00045	0.00016	0.00053	0.00036	0.00014	5.5e-06	0.00016	0.00045	0.25	0.25	0.25	0	0.25	0.00036	8	0.15
1180	0.21	0	0.25	0.16	0	0.0048	0	0.21	0.0022	0.0022	0.0022	0	0.0022	0.16	2	0.23
1181	0.073	0	0.087	0.058	0	0.0019	0	0.073	0.16	0.16	0.16	0	0.16	0.058	8	0.15
1182	0	0.17	0	0	0.15	0	0.17	0	0.13	0.13	0.13	0	0.13	0	1	0.083
1183	0.06	0	0.072	0.048	0	0.0011	0	0.06	0.18	0.18	0.18	0	0.18	0.048	8	0.15
1184	0.0046	0.00027	0.0055	0.0037	0.00023	0	0.00027	0.0046	0.24	0.24	0.24	0	0.24	0.0037	8	0.15
1185	0.17	0	0.2	0.13	0	0	0	0.17	0.048	0.048	0.048	0	0.048	0.13	2	0.23
1186	0.11	0	0.13	0.089	0	0	0	0.11	0.12	0.12	0.12	0	0.12	0.089	2	0.23
1187	0.0042	0.0008	0.005	0.0033	0.00069	0	0.0008	0.0042	0.24	0.24	0.24	0	0.24	0.0033	8	0.15
1188	0.095	2e-05	0.11	0.076	1.7e-05	3.5e-06	2e-05	0.095	0.14	0.14	0.14	0	0.14	0.076	8	0.15
1189	0.031	0.0026	0.037	0.025	0.0022	2.6e-06	0.0026	0.031	0.21	0.21	0.21	0	0.21	0.025	8	0.15
1190	0.0059	0.00018	0.007	0.0047	0.00015	0	0.00018	0.0059	0.24	0.24	0.24	0	0.24	0.0047	8	0.15
1191	0	0.084	0	0	0.073	0	0.084	0	0.19	0.19	0.19	0	0.19	0	8	0.15
1192	0.0028	0.0001	0.0033	0.0022	8.8e-05	0	0.0001	0.0028	0.25	0.25	0.25	0	0.25	0.0022	8	0.15
1193	0.0025	0.00037	0.003	0.002	0.00032	0	0.00037	0.0025	0.25	0.25	0.25	0	0.25	0.002	8	0.15
1194	0.0017	0.00052	0.002	0.0013	0.00045	0	0.00052	0.0017	0.25	0.25	0.25	0	0.25	0.0013	8	0.15
1195	0.0074	0.039	0.0088	0.0059	0.034	0	0.039	0.0074	0.21	0.21	0.21	0	0.21	0.0059	8	0.15
1196	0.027	0.00018	0.032	0.021	0.00016	0	0.00018	0.027	0.22	0.22	0.22	0	0.22	0.021	8	0.15
1197	0.055	0	0.065	0.043	0	0	0	0.055	0.18	0.18	0.18	0	0.18	0.043	8	0.15
1198	0.0046	0.025	0.0054	0.0036	0.021	0	0.025	0.0046	0.23	0.23	0.23	0	0.23	0.0036	8	0.15
1199	0.09	6.1e-05	0.11	0.071	5.3e-05	2.1e-05	6.1e-05	0.09	0.14	0.14	0.14	0	0.14	0.071	8	0.15
1200	0.11	0	0.13	0.087	0	0	0	0.11	0.12	0.12	0.12	0	0.12	0.087	2	0.23
1201	0.092	2.1e-06	0.11	0.074	0	0.00026	2.1e-06	0.092	0.14	0.14	0.14	0	0.14	0.074	8	0.15
1202	0.18	0	0.22	0.15	0	0	0	0.18	0.029	0.029	0.029	0	0.029	0.15	2	0.23
1203	0.0054	0.081	0.0064	0.0043	0.07	0	0.081	0.0054	0.19	0.19	0.19	0	0.19	0.0043	8	0.15
1204	0.0045	0.09	0.0053	0.0036	0.078	0	0.09	0.0045	0.18	0.18	0.18	0	0.18	0.0036	8	0.15
1205	0.012	2.9e-05	0.014	0.0092	2.5e-05	0	2.9e-05	0.012	0.24	0.24	0.24	0	0.24	0.0092	8	0.15
1206	0.00076	0.00011	0.0009	0.0006	9.9e-05	0	0.00011	0.00076	0.25	0.25	0.25	0	0.25	0.0006	8	0.15
1207	0.0039	0	0.0046	0.0031	0	0	0	0.0039	0.25	0.25	0.25	0	0.25	0.0031	8	0.15
1208	0.066	0	0.078	0.052	0	0	0	0.066	0.17	0.17	0.17	0	0.17	0.052	8	0.15
1209	0.0039	0.0014	0.0046	0.0031	0.0012	0	0.0014	0.0039	0.24	0.24	0.24	0	0.24	0.0031	8	0.15
1210	0.045	0.00024	0.054	0.036	0.00021	0	0.00024	0.045	0.2	0.2	0.2	0	0.2	0.036	8	0.15
1211	0.12	2.1e-06	0.15	0.099	0	3.2e-06	2.1e-06	0.12	0.1	0.1	0.1	0	0.1	0.099	2	0.23
1212	0.025	0.0084	0.03	0.02	0.0073	5.5e-06	0.0084	0.025	0.21	0.21	0.21	0	0.21	0.02	8	0.15
1213	4.5e-05	0.005	5.3e-05	3.6e-05	0.0043	0	0.005	4.5e-05	0.25	0.25	0.25	0	0.25	3.6e-05	8	0.15
1214	0.02	1.3e-05	0.024	0.016	1.1e-05	0	1.3e-05	0.02	0.23	0.23	0.23	0	0.23	0.016	8	0.15
1215	0.08	1.6e-05	0.096	0.064	1.4e-05	0.001	1.6e-05	0.08	0.15	0.15	0.15	2.5e-06	0.15	0.064	8	0.15
1216	7.1e-06	0.15	8.4e-06	5.6e-06	0.13	0	0.15	7.1e-06	0.14	0.14	0.14	0	0.14	5.6e-06	1	0.083
1217	0.1	0	0.12	0.083	0	0	0	0.1	0.13	0.13	0.13	0	0.13	0.083	8	0.15
1218	0.074	0	0.088	0.059	0	0	0	0.074	0.16	0.16	0.16	0	0.16	0.059	8	0.15
1219	0.0007	0.097	0.00083	0.00055	0.084	0	0.097	0.0007	0.18	0.18	0.18	0	0.18	0.00055	8	0.15
1220	0.12	2.1e-06	0.14	0.094	0	0	2.1e-06	0.12	0.11	0.11	0.11	0	0.11	0.094	2	0.23
1221	0.00012	0.0014	0.00014	9.7e-05	0.0012	0	0.0014	0.00012	0.25	0.25	0.25	0	0.25	9.7e-05	8	0.15
1222	0.085	0	0.1	0.068	0	0.0032	0	0.085	0.15	0.15	0.15	3.9e-05	0.15	0.068	8	0.15
1223	0.18	0	0.21	0.14	0	0	0	0.18	0.035	0.035	0.035	0	0.035	0.14	2	0.23
1224	0.024	0.0022	0.029	0.019	0.0019	0	0.0022	0.024	0.22	0.22	0.22	0	0.22	0.019	8	0.15
1225	0.2	0	0.24	0.16	0	0	0	0.2	0.0062	0.0062	0.0062	0	0.0062	0.16	2	0.23
1226	0.13	0	0.16	0.1	0	0.0061	0	0.13	0.091	0.091	0.091	0	0.091	0.1	2	0.23
1227	0.077	0	0.092	0.062	0	0.00023	0	0.077	0.16	0.16	0.16	0	0.16	0.062	8	0.15
1228	0.03	0.0002	0.036	0.024	0.00017	0	0.0002	0.03	0.21	0.21	0.21	0	0.21	0.024	8	0.15
1229	0.071	0	0.084	0.056	0	0.0014	0	0.071	0.17	0.17	0.17	0	0.17	0.056	8	0.15
1230	0.073	0	0.087	0.058	0	0.00028	0	0.073	0.16	0.16	0.16	0	0.16	0.058	8	0.15
1231	0.1	0	0.12	0.08	0	0.0044	0	0.1	0.13	0.13	0.13	0	0.13	0.08	8	0.15
1232	0.008	0.00073	0.0096	0.0064	0.00063	0	0.00073	0.008	0.24	0.24	0.24	0	0.24	0.0064	8	0.15
1233	0.0069	0	0.0083	0.0055	0	4.2e-05	0	0.0069	0.24	0.24	0.24	0	0.24	0.0055	8	0.15
1234	0.19	0	0.23	0.15	0	0	0	0.19	0.018	0.018	0.018	0	0.018	0.15	2	0.23
1235	0.14	0	0.16	0.11	0	1.1e-05	0	0.14	0.087	0.087	0.087	0	0.087	0.11	2	0.23
1236	0.21	0	0.24	0.16	0	0.012	0	0.21	0.0016	0.0016	0.0016	0	0.0016	0.16	2	0.23
1237	0.022	0	0.026	0.018	0	0.00038	0	0.022	0.22	0.22	0.22	0	0.22	0.018	8	0.15
1238	0.087	3.1e-06	0.1	0.069	2.7e-06	0	3.1e-06	0.087	0.15	0.15	0.15	0	0.15	0.069	8	0.15
1239	0.083	1.7e-05	0.099	0.066	1.5e-05	2.1e-06	1.7e-05	0.083	0.15	0.15	0.15	0	0.15	0.066	8	0.15
1240	0.0029	3.2e-06	0.0034	0.0023	2.8e-06	0	3.2e-06	0.0029	0.25	0.25	0.25	0	0.25	0.0023	8	0.15
1241	0.033	0.00026	0.04	0.027	0.00023	0	0.00026	0.033	0.21	0.21	0.21	0	0.21	0.027	8	0.15
1242	0.064	0	0.076	0.051	0	0.00015	0	0.064	0.17	0.17	0.17	0	0.17	0.051	8	0.15
1243	0.052	0	0.062	0.042	0	0.00035	0	0.052	0.19	0.19	0.19	0	0.19	0.042	8	0.15
1244	0.07	0	0.083	0.056	0	0	0	0.07	0.17	0.17	0.17	0	0.17	0.056	8	0.15
1245	0.17	0	0.2	0.13	0	0	0	0.17	0.05	0.05	0.05	0	0.05	0.13	2	0.23
1246	0	0.34	0	0	0.3	0	0.34	0	0.0053	0.0053	0.0053	0	0.0053	0	1	0.083
1247	0.062	0.0019	0.074	0.049	0.0017	0.00032	0.0019	0.062	0.17	0.17	0.17	0	0.17	0.049	8	0.15
1248	1.1e-06	0.33	1.3e-06	0	0.29	0	0.33	1.1e-06	0.011	0.011	0.011	0	0.011	0	1	0.083
1249	0.0025	0.046	0.003	0.002	0.04	0	0.046	0.0025	0.21	0.21	0.21	0	0.21	0.002	8	0.15
1250	0	0.35	0	0	0.3	0	0.35	0	8.3e-05	8.3e-05	8.3e-05	0	8.3e-05	0	1	0.083
1251	0.00066	0.11	0.00079	0.00053	0.099	0	0.11	0.00066	0.17	0.17	0.17	0	0.17	0.00053	8	0.15
1252	0.023	0.0047	0.027	0.018	0.0041	0	0.0047	0.023	0.22	0.22	0.22	0	0.22	0.018	8	0.15
1253	0.0042	0.00049	0.005	0.0034	0.00043	0	0.00049	0.0042	0.24	0.24	0.24	0	0.24	0.0034	8	0.15
1254	0.15	0	0.18	0.12	0	0	0	0.15	0.073	0.073	0.073	0	0.073	0.12	2	0.23
1255	0.18	0	0.21	0.14	0	0	0	0.18	0.037	0.037	0.037	0	0.037	0.14	2	0.23
1256	0.0067	0.012	0.008	0.0054	0.01	0	0.012	0.0067	0.23	0.23	0.23	0	0.23	0.0054	8	0.15
1257	0.00017	0.0021	0.0002	0.00014	0.0019	0	0.0021	0.00017	0.25	0.25	0.25	0	0.25	0.00014	8	0.15
1258	0.15	0	0.18	0.12	0	0	0	0.15	0.066	0.066	0.066	0	0.066	0.12	2	0.23
1259	0	0.35	0	0	0.3	0	0.35	0	0.00057	0.00057	0.00057	0	0.00057	0	1	0.083
1260	3.9e-06	0.24	4.6e-06	3.1e-06	0.21	0	0.24	3.9e-06	0.081	0.081	0.081	0	0.081	3.1e-06	1	0.083
1261	0.015	3.5e-05	0.018	0.012	3.1e-05	0	3.5e-05	0.015	0.23	0.23	0.23	0	0.23	0.012	8	0.15
1262	0.013	0.01	0.015	0.01	0.0091	0	0.01	0.013	0.23	0.23	0.23	0	0.23	0.01	8	0.15
1263	0.00026	0.054	0.0003	0.0002	0.047	0	0.054	0.00026	0.21	0.21	0.21	0	0.21	0.0002	8	0.15
1264	0.02	2.2e-05	0.023	0.016	1.9e-05	0	2.2e-05	0.02	0.23	0.23	0.23	0	0.23	0.016	8	0.15
1265	0.094	0	0.11	0.075	0	0	0	0.094	0.14	0.14	0.14	0	0.14	0.075	8	0.15
1266	0.019	0.0091	0.022	0.015	0.0079	0	0.0091	0.019	0.22	0.22	0.22	0	0.22	0.015	8	0.15
1267	0.14	0	0.17	0.12	0	2.2e-06	0	0.14	0.077	0.077	0.077	0	0.077	0.12	2	0.23
1268	0.024	0.011	0.029	0.019	0.0094	7.3e-06	0.011	0.024	0.21	0.21	0.21	0	0.21	0.019	8	0.15
1269	0.12	0	0.15	0.098	0	4.8e-06	0	0.12	0.1	0.1	0.1	0	0.1	0.098	2	0.23
1270	0.042	2.2e-06	0.05	0.033	0	0	2.2e-06	0.042	0.2	0.2	0.2	0	0.2	0.033	8	0.15
1271	0	0.22	1.1e-06	0	0.19	0	0.22	0	0.093	0.093	0.093	0	0.093	0	1	0.083
1272	0.0016	4.7e-05	0.0019	0.0012	4.1e-05	0	4.7e-05	0.0016	0.25	0.25	0.25	0	0.25	0.0012	8	0.15
1273	0.00062	0.00058	0.00074	0.00049	0.0005	0	0.00058	0.00062	0.25	0.25	0.25	0	0.25	0.00049	8	0.15
1274	0	0.35	0	0	0.3	0	0.35	0	0.0019	0.0019	0.0019	0	0.0019	0	1	0.083
1275	0.2	0	0.24	0.16	0	1.8e-06	0	0.2	0.0065	0.0065	0.0065	0	0.0065	0.16	2	0.23
1276	0.14	8.3e-05	0.17	0.11	7.2e-05	0.00013	8.3e-05	0.14	0.081	0.081	0.081	0	0.081	0.11	2	0.23
1277	0.06	1.8e-05	0.072	0.048	1.6e-05	0	1.8e-05	0.06	0.18	0.18	0.18	0	0.18	0.048	8	0.15
1278	0.094	2.1e-05	0.11	0.075	1.8e-05	0	2.1e-05	0.094	0.14	0.14	0.14	0	0.14	0.075	8	0.15
1279	1.4e-05	0.16	1.7e-05	1.1e-05	0.14	0	0.16	1.4e-05	0.13	0.13	0.13	0	0.13	1.1e-05	1	0.083
1280	0.026	0	0.031	0.021	0	0	0	0.026	0.22	0.22	0.22	0	0.22	0.021	8	0.15
1281	0.16	0	0.2	0.13	0	0.21	0	0.16	0.00048	0.00048	0.00048	0.002	0.00048	0.13	5	0.38
1282	0.19	2.3e-06	0.23	0.15	2e-06	0.0024	2.3e-06	0.19	0.02	0.02	0.02	0	0.02	0.15	2	0.23
1283	7.2e-05	0.26	8.5e-05	5.7e-05	0.22	0	0.26	7.2e-05	0.065	0.065	0.065	0	0.065	5.7e-05	1	0.083
1284	0.2	0	0.24	0.16	0	0	0	0.2	0.011	0.011	0.011	0	0.011	0.16	2	0.23
1285	0.075	3.7e-06	0.09	0.06	3.2e-06	0	3.7e-06	0.075	0.16	0.16	0.16	0	0.16	0.06	8	0.15
1286	0.001	0.1	0.0012	0.00083	0.091	0	0.1	0.001	0.17	0.17	0.17	0	0.17	0.00083	8	0.15
1287	0.013	0.056	0.015	0.01	0.049	0	0.056	0.013	0.19	0.19	0.19	0	0.19	0.01	8	0.15
1288	0.21	0	0.25	0.17	0	6.6e-05	0	0.21	7.8e-05	7.8e-05	7.8e-05	0	7.8e-05	0.17	2	0.23
1289	0.19	0	0.23	0.15	0	3.2e-05	0	0.19	0.018	0.018	0.018	0	0.018	0.15	2	0.23
1290	0.15	2.1e-05	0.18	0.12	1.8e-05	5.6e-05	2.1e-05	0.15	0.068	0.068	0.068	0	0.068	0.12	2	0.23
1291	0.19	1.4e-06	0.22	0.15	1.2e-06	0.00015	1.4e-06	0.19	0.028	0.028	0.028	0	0.028	0.15	2	0.23
1292	9e-06	0.3	1.1e-05	7.2e-06	0.26	0	0.3	9e-06	0.036	0.036	0.036	0	0.036	7.2e-06	1	0.083
1293	0.13	0.0002	0.15	0.1	0.00018	0.00014	0.0002	0.13	0.097	0.097	0.097	0	0.097	0.1	2	0.23
1294	0.0034	0.0012	0.004	0.0027	0.001	0	0.0012	0.0034	0.25	0.25	0.25	0	0.25	0.0027	8	0.15
1295	0.17	8.6e-05	0.2	0.14	7.5e-05	0.0051	8.6e-05	0.17	0.046	0.046	0.046	6e-05	0.046	0.14	2	0.23
1296	0.19	0	0.22	0.15	0	0	0	0.19	0.024	0.024	0.024	0	0.024	0.15	2	0.23
1297	1.3e-05	0.25	1.5e-05	1e-05	0.21	0	0.25	1.3e-05	0.074	0.074	0.074	0	0.074	1e-05	1	0.083
1298	0.17	0	0.2	0.13	0	1.7e-06	0	0.17	0.049	0.049	0.049	0	0.049	0.13	2	0.23
1299	0.052	0	0.062	0.041	0	0	0	0.052	0.19	0.19	0.19	0	0.19	0.041	8	0.15
1300	0.073	9.4e-05	0.086	0.058	8.2e-05	0	9.4e-05	0.073	0.16	0.16	0.16	0	0.16	0.058	8	0.15
1301	0.2	0	0.24	0.16	0	0.0066	0	0.2	0.0033	0.0033	0.0033	0	0.0033	0.16	2	0.23
1302	0.2	0	0.23	0.16	0	1.9e-05	0	0.2	0.017	0.017	0.017	0	0.017	0.16	2	0.23
1303	0.0037	0.0037	0.0044	0.003	0.0032	0	0.0037	0.0037	0.24	0.24	0.24	0	0.24	0.003	8	0.15
1304	0.11	0.00029	0.13	0.084	0.00025	3.1e-05	0.00029	0.11	0.12	0.12	0.12	0	0.12	0.084	2	0.23
1305	0.05	0.00044	0.06	0.04	0.00038	0	0.00044	0.05	0.19	0.19	0.19	0	0.19	0.04	8	0.15
1306	0.096	0.002	0.11	0.076	0.0017	0.00027	0.002	0.096	0.13	0.13	0.13	0	0.13	0.076	8	0.15
1307	7.6e-06	0.13	9.1e-06	6.1e-06	0.11	0	0.13	7.6e-06	0.16	0.16	0.16	0	0.16	6.1e-06	8	0.15
1308	0	0.35	0	0	0.3	0	0.35	0	0.00032	0.00032	0.00032	0	0.00032	0	1	0.083
1309	0.013	0	0.015	0.01	0	0	0	0.013	0.23	0.23	0.23	0	0.23	0.01	8	0.15
