SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0
1014	0.00023	0.00023	0.0023	0	0.16	0.15	0.18	0.18	0.0087	0.18	0.0087	0.11	0.0023	0.00013	0	6	0.18
1015	0	0	0.049	0	0.052	0.38	0.06	0.06	0.0082	0.06	0.0082	0.27	0.049	0	0	5	0.14
1016	0	0	0	0	0.17	0.13	0.19	0.19	0.017	0.19	0.017	0.091	0	0	0	6	0.18
1017	0.019	0.019	0	0	0.21	0.0056	0.24	0.24	0.0022	0.24	0.0022	0.004	0	0.011	0	6	0.18
1018	0.00013	0.00013	0.0018	0	0.15	0.17	0.18	0.18	0.0092	0.18	0.0092	0.12	0.0018	7.2e-05	0	6	0.18
1019	0.0026	0.0026	0	0	0.21	0.021	0.25	0.25	0.0042	0.25	0.0042	0.015	0	0.0015	0	6	0.18
1020	0.0013	0.0013	0	0	0.21	0.032	0.24	0.24	0.0051	0.24	0.0051	0.023	0	0.00074	0	6	0.18
1021	0.00012	0.00012	8.5e-05	0	0.17	0.14	0.19	0.19	0.009	0.19	0.009	0.098	8.5e-05	6.7e-05	0	6	0.18
1022	0.00012	0.00012	0.00061	0	0.18	0.11	0.2	0.2	0.0066	0.2	0.0066	0.081	0.00061	6.7e-05	0	6	0.18
1023	1e-05	1e-05	1.6e-05	0	0.16	0.15	0.19	0.19	0.0081	0.19	0.0081	0.11	1.6e-05	6e-06	0	6	0.18
1024	0.00064	0.00064	0	0	0.22	0.014	0.25	0.25	0.0031	0.25	0.0031	0.01	0	0.00036	0	6	0.18
1025	0.00019	0.00019	6.1e-05	0	0.19	0.079	0.22	0.22	0.0058	0.22	0.0058	0.057	6.1e-05	0.00011	0	6	0.18
1026	0.00043	0.00043	3.3e-05	0	0.2	0.058	0.23	0.23	0.0051	0.23	0.0051	0.042	3.3e-05	0.00024	0	6	0.18
1027	8.8e-05	8.8e-05	0	0	0.2	0.06	0.23	0.23	0.0057	0.23	0.0057	0.043	0	5e-05	0	6	0.18
1028	0.00039	0.00039	0.00037	0	0.19	0.089	0.22	0.22	0.0059	0.22	0.0059	0.064	0.00037	0.00022	0	6	0.18
